playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","6.1161","null","null","186","186","null","null","0.1322","null","null","null","7.6103","2.7637","5.1758","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.3202","null","null","418","418","null","null","0.0422","null","null","null","0.5782","0","4.5629","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","1.5322","null","null","329","329","null","null","0.063","null","null","null","2.5134","0.02","2.6013","null",
"2543836","null","T.J. Jones","WR","DET","WR","DET","null","0.852","null","null","369","369","null","null","0.1606","null","null","null","1.006","0.6","7.1853","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","11.0884","null","null","71","71","null","null","0.085","null","null","null","13.3318","8.87","4.6847","null",
"2549982","null","Garrett Gilbert","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550157","null","Kiero Small","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550158","null","Nate Freese","K","FA","K","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550182","null","Isaiah Burse","WR","DEN","WR","DEN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550183","null","Jeremy Butler","WR","BAL","WR","BAL","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","7.9536","null","null","131","131","null","null","0.0124","null","null","null","10.5363","5.7017","4.4591","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","2.3832","null","null","300","300","null","null","0.2297","null","null","null","2.9025","0.5249","3.9062","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","1.0895","null","null","344","344","null","null","0.048","null","null","null","1.3399","0","2.3964","null",
"2550223","null","Freddie Martino","WR","ATL","WR","ATL","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550233","null","Rajion Neal","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550252","null","Connor Shaw","QB","CLE","QB","CLE","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550255","null","Jerome Smith","RB","ATL","RB","ATL","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","11.1995","null","null","69","69","null","null","0.0607","null","null","null","11.8999","8.9879","5.1561","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","1.2343","null","null","338","338","null","null","0.186","null","null","null","2.2891","0.22","3.5037","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","10.0517","null","null","86","86","null","null","0.1159","null","null","null","11.0931","6.2577","1.8999","null",
"2550271","null","James Wilder","RB","CIN","RB","CIN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","2.8585","null","null","284","284","null","null","0.0468","null","null","null","4.1007","1.39","3.0506","null",
"2550278","null","Blake Annen","TE","CHI","TE","CHI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","0.1058","null","null","457","457","null","null","0.0432","null","null","null","0.223","0","6.4324","null",
"2550310","null","Carey Spear","K","FA","K","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","7.4066","null","null","154","154","null","null","0.302","null","null","null","8.7743","5.863","5.6901","null",
"2550325","null","Chandler Catanzaro","K","ARI","K","ARI","null","9.2531","null","null","97","97","null","null","0.3686","null","null","null","10.0686","7.895","5.5624","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","5.639","null","null","206","206","null","null","0.0883","null","null","null","7.1193","2.62","3.2175","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","10.9704","null","null","74","74","null","null","0.689","null","null","null","14.7314","8.16","4.837","null",
"2550355","null","Nic Jacobs","TE","JAC","TE","JAC","null","0.1931","null","null","442","442","null","null","0.0411","null","null","null","0.3071","0","6.2788","null",
"2550356","null","Marcel Jensen","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","NO","WR","NO","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","FA","QB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550380","null","Cody Parkey","K","PHI","K","PHI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550405","null","Erik Swoope","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550407","null","Zurlon Tipton","RB","IND","RB","IND","null","0.2","null","null","440","440","null","null","0.0281","null","null","null","0.3755","0","6.9684","null",
"2550413","null","Corey Washington","WR","NYG","WR","NYG","null","0.2505","null","null","428","428","null","null","0.0289","null","null","null","0.3479","0","6.8363","null",
"2550415","null","Tony Washington","WR","FA","WR","FA","null","0.3359","null","null","417","417","null","null","0.0218","null","null","null","0.4781","0","6.3616","null",
"2550454","null","Asante Cleveland","TE","SF","TE","SF","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","null","6.2788","null","null","183","183","null","null","0.2066","null","null","null","8.5067","2.85","6.654","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","0.1496","null","null","449","449","null","null","0.0351","null","null","null","0.2949","0","7.1423","null",
"2550485","null","Gator Hoskins","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550500","null","Solomon Patton","WR","DEN","WR","DEN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","3.0093","null","null","276","276","null","null","0.1141","null","null","null","4.09","0.9017","2.8116","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550542","null","Kapri Bibbs","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550545","null","Chris Boswell","K","PIT","K","PIT","null","6.2217","null","null","184","184","null","null","6.2217","null","null","null","7.6658","0","7.005","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","4.36","null","null","242","242","null","null","0.1641","null","null","null","5.276","3.3302","3.4764","null",
"2550551","null","Travis Coons","K","CLE","K","CLE","null","7.2123","null","null","161","161","null","null","0.558","null","null","null","8.6157","5.3953","6.8666","null",
"2550574","null","Henry Josey","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550596","null","Darrin Reaves","RB","CAR","RB","CAR","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550600","null","Nathan Slaughter","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","CLE","WR","CLE","null","4.0068","null","null","248","248","null","null","0.3132","null","null","null","4.628","2.8645","3.7429","null",
"2550633","null","Senorise Perry","RB","CHI","RB","CHI","null","0.25","null","null","429","429","null","null","0.031","null","null","null","0.3558","0","6.9487","null",
"2550636","null","Cairo Santos","K","KC","K","KC","null","8.3535","null","null","119","119","null","null","0.2172","null","null","null","9.5377","5.9825","2.4987","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","null","1.693","null","null","322","322","null","null","0.1496","null","null","null","2.9834","0.33","2.7824","null",
"2550738","null","Fitzgerald Toussaint","RB","BAL","RB","BAL","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2551247","null","Josh Harris","RB","PIT","RB","PIT","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","NYG","TE","NYG","null","1.3379","null","null","334","334","null","null","0.0659","null","null","null","2.5174","0","2.7565","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.0276","null","null","465","465","null","null","0.0143","null","null","null","0.0425","0","5.1185","null",
"2552371","null","Garrett Grayson","QB","NO","QB","NO","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552374","null","Ameer Abdullah","RB","DET","RB","DET","null","9.1746","null","null","100","100","null","null","0.4529","null","null","null","11.0693","5.7436","4.4178","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","1.3589","null","null","333","333","null","null","0.2133","null","null","null","2.3292","0.11","2.6168","null",
"2552376","null","David Cobb","RB","TEN","RB","TEN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","3.2693","null","null","266","266","null","null","0.0726","null","null","null","4.0667","1.8","4.4101","null",
"2552380","null","Karlos Williams","RB","BUF","RB","BUF","null","2.7812","null","null","291","291","null","null","0.3754","null","null","null","4.9163","0","8.9669","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552401","null","MyCole Pruitt","TE","MIN","TE","MIN","null","0.4984","null","null","397","397","null","null","0.0572","null","null","null","0.8863","0","5.4227","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","1.5514","null","null","326","326","null","null","0.2317","null","null","null","3.3585","0.01","6.762","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","2.9322","null","null","281","281","null","null","0.015","null","null","null","3.38","0","4.2405","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","2.1042","null","null","306","306","null","null","0.1893","null","null","null","2.9562","0.47","3.5319","null",
"2552411","null","Dezmin Lewis","WR","BUF","WR","BUF","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552413","null","Dres Anderson","WR","SF","WR","SF","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552414","null","Ezell Ruffin","WR","IND","WR","IND","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","7.3505","null","null","157","157","null","null","0.2655","null","null","null","8.853","3.41","6.1821","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","0.4447","null","null","404","404","null","null","0.0773","null","null","null","0.8006","0","4.8379","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","2.978","null","null","279","279","null","null","0.0366","null","null","null","4.4839","0.13","2.5078","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","3.6079","null","null","254","254","null","null","0.1128","null","null","null","4.7303","2.388","2.9717","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552427","null","Tony Lippett","WR","MIA","WR","MIA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552428","null","Tre McBride","WR","TEN","WR","TEN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","7.1567","null","null","162","162","null","null","0.172","null","null","null","8.3115","3.905","2.6485","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","5.3968","null","null","214","214","null","null","0.0339","null","null","null","7.1207","3.5186","1.9497","null",
"2552431","null","Vince Mayle","WR","CLE","WR","CLE","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","4.8358","null","null","231","231","null","null","0.3849","null","null","null","6.2237","2.0682","3.6502","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","3.4438","null","null","259","259","null","null","0.0711","null","null","null","4.7095","2.11","3.6671","null",
"2552461","null","Duke Johnson","RB","CLE","RB","CLE","null","7.9304","null","null","135","135","null","null","0.0156","null","null","null","9.3203","6.2","3.5152","null",
"2552462","null","Gerald Christian","TE","ARI","TE","ARI","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","null","3.6915","null","null","252","252","null","null","0.1144","null","null","null","5.2507","0.21","3.0241","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","null","0.6698","null","null","385","385","null","null","0.0372","null","null","null","1.1582","0.03","5.5074","null",
"2552466","null","Marcus Mariota","QB","TEN","QB","TEN","null","17.1959","null","null","19","19","null","null","0.0181","null","null","null","19.1849","15.3398","2.6205","null",
"2552468","null","Maxx Williams","TE","BAL","TE","BAL","null","2.528","null","null","297","297","null","null","0.1016","null","null","null","2.8461","1.5","3.3748","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","9.9881","null","null","87","87","null","null","0.4282","null","null","null","12.3891","6.0977","5.3739","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","0.5706","null","null","390","390","null","null","0.0509","null","null","null","1.5066","0","7.3282","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","7.3133","null","null","158","158","null","null","0.7528","null","null","null","11.7981","0","10.6113","null",
"2552476","null","Kenny Hilliard","RB","HOU","RB","HOU","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.0066","null","null","471","471","null","null","0.0066","null","null","null","0.0122","0","8.2039","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.2302","null","null","432","432","null","null","0.0239","null","null","null","0.416","0","6.5132","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552491","null","Dorial Green-Beckham","WR","TEN","WR","TEN","null","3.5463","null","null","255","255","null","null","0.1341","null","null","null","4.0562","2.5","2.5631","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552578","null","Tyler Varga","RB","IND","RB","IND","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","NE","TE","NE","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","0.2195","null","null","436","436","null","null","0.0397","null","null","null","0.4289","0.01","5.9896","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","2.9287","null","null","282","282","null","null","0.0464","null","null","null","5.4496","-0.0994","5.9585","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","3.1327","null","null","270","270","null","null","0.1301","null","null","null","5.7445","0.628","5.2944","null",
"2552616","null","Duron Carter","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552627","null","DeAndre Smelter","WR","SF","WR","SF","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","5.4166","null","null","213","213","null","null","0.1375","null","null","null","8.7759","2.19","4.3527","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","0.1063","null","null","456","456","null","null","0.0173","null","null","null","0.1896","0","6.5475","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","6.1074","null","null","187","187","null","null","0.1494","null","null","null","7.9268","4.4986","2.2888","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.3802","null","null","411","411","null","null","0.0816","null","null","null","0.7203","0","5.7906","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.1737","null","null","445","445","null","null","0.0139","null","null","null","0.4012","0","6.9255","null",
"2552650","null","Mario Alford","WR","CIN","WR","CIN","null","-0.0153","null","null","476","782","null","null","null","null","null","null","-0.0026","-0.03","7.985","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","1.8267","null","null","317","317","null","null","0.1385","null","null","null","2.7658","0.12","3.5824","null",
"2552654","null","Geremy Davis","WR","NYG","WR","NYG","null","0.8122","null","null","372","372","null","null","0.2528","null","null","null","1.2937","0.12","5.0668","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","0.3989","null","null","408","408","null","null","0.0732","null","null","null","0.7673","-0.2","7.7827","null",
"2552657","null","DeAndrew White","WR","SF","WR","SF","null","0.0375","null","null","464","464","null","null","0.0375","null","null","null","0.0906","0","7.7213","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","null","7.2677","null","null","159","159","null","null","0.0332","null","null","null","8.0988","4.7867","6.5241","null",
"2553191","null","Joe Don Duncan","TE","FA","TE","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553289","null","Evan Spencer","WR","WAS","WR","WAS","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","GB","TE","GB","null","0.236","null","null","431","431","null","null","0.0111","null","null","null","0.5013","0","6.0194","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","1.8659","null","null","314","314","null","null","0.2925","null","null","null","3.0911","0.5047","1.468","null",
"2553352","null","Bud Sasser","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553432","null","Kevin White","WR","CHI","WR","CHI","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","5.8431","null","null","198","198","null","null","0.0991","null","null","null","8.0533","4.0523","3.2039","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","3.0093","null","null","277","277","null","null","0.3742","null","null","null","5.212","0.01","4.0666","null",
"2553446","null","Malcolm Johnson","RB","CLE","RB","CLE","null","0.17","null","null","446","446","null","null","0.0278","null","null","null","26.4835","0.02","7.891","null",
"2553446","null","Malcolm Johnson","TE","CLE","TE","CLE","null","0.072","null","null","459","459","null","null","0.0388","null","null","null","0.1347","0.02","7.1614","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553462","null","Josh Robinson","RB","IND","RB","IND","null","2.1861","null","null","305","305","null","null","0.1388","null","null","null","2.8992","0.42","3.0871","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553470","null","Darius Davis","WR","SF","WR","SF","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553486","null","Trey Williams","RB","WAS","RB","WAS","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553497","null","Kyle Brindza","K","DET","K","DET","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553501","null","Shane Carden","QB","CHI","QB","CHI","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","BAL","WR","BAL","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553506","null","Ricky Collins","WR","GB","WR","GB","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553509","null","Adrian Coxson","WR","GB","WR","GB","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553524","null","Beau Gardner","TE","ATL","TE","ATL","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553546","null","Vernon Johnson","WR","DET","WR","DET","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553575","null","Levi Norwood","WR","CHI","WR","CHI","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553576","null","Tom Obarski","K","CIN","K","CIN","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553599","null","Jaxon Shipley","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553617","null","Terrell Watson","RB","CIN","RB","CIN","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553625","null","Rasheed Williams","RB","DET","RB","DET","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553628","null","Cam Worthy","WR","BAL","WR","BAL","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","3.0548","null","null","273","273","null","null","0.0431","null","null","null","5.6543","0.08","5.2735","null",
"2553634","null","Damarr Aultman","WR","MIA","WR","MIA","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553641","null","DaVaris Daniels","WR","MIN","WR","MIN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","null","7.0868","null","null","164","164","null","null","3.9759","null","null","null","9.1869","2.6208","6.4937","null",
"2553649","null","Devin Gardner","QB","PIT","QB","PIT","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553649","null","Devin Gardner","WR","PIT","WR","PIT","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0.5831","null","null","389","389","null","null","0.0424","null","null","null","1.59","-0.24","4.8228","null",
"2553660","null","Akeem Hunt","RB","NYG","RB","NYG","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553668","null","Jordan Leslie","WR","MIN","WR","MIN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553671","null","Gavin Lutman","WR","MIN","WR","MIN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553682","null","Wes Saxton","TE","NYJ","TE","NYJ","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553692","null","Rasheed Bailey","WR","PHI","WR","PHI","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553703","null","Devante Davis","WR","PHI","WR","PHI","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","4.3414","null","null","243","243","null","null","0.1731","null","null","null","8.3213","1.59","7.3545","null",
"2553738","null","Ross Scheuerman","RB","PIT","RB","PIT","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553765","null","Synjyn Days","RB","FA","RB","FA","null","0","null","null","475","475","null","null","0","null","null","null","0","0","null","null",
"2553791","null","E.J. Bibbs","TE","CLE","TE","CLE","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553802","null","R.J. Harris","WR","NO","WR","NO","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553811","null","Deon Long","WR","TEN","WR","TEN","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553833","null","Josh Lambo","K","SD","K","SD","null","7.3535","null","null","156","156","null","null","0.0913","null","null","null","8.0563","5.553","4.9399","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553874","null","Titus Davis","WR","SD","WR","SD","null","0","null","null","475","781","null","null","0","null","null","null","0","0","null","null",
"2553879","null","Jahwan Edwards","RB","SD","RB","SD","null","0","null","null","475","475","null","null","null","null","null","null","0","0","null","null",
"2553892","null","Austin Hill","WR","FA","WR","FA","null","0","null","null","475","781","null","null","0.0077","null","null","null","0","0","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","0","null","null","475","781","null","null","null","null","null","null","0","0","null","null",
