playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","3.1854","null","null","304","304","null","null","0.0662","null","null","null","4.4858","0.42","2.5556","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","19.8053","null","null","4","4","null","null","0.4572","null","null","null","21.232","17.9032","3.0327","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","13.4781","null","null","56","56","null","null","0.2755","null","null","null","16.0492","10.88","5.5198","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","0.329","null","null","441","441","null","null","0.0472","null","null","null","0.473","0","6.603","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","9.6443","null","null","113","113","null","null","0.1541","null","null","null","11.5317","5.88","5.3619","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","17.3842","null","null","19","19","null","null","1.032","null","null","null","20.4448","14.33","6.6827","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","-0.0092","null","null","520","873","null","null","null","null","null","null","0.0284","-0.08","4.2608","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","13.0548","null","null","61","61","null","null","0.3372","null","null","null","15.7277","9.45","6.1652","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","17.59","null","null","17","17","null","null","0.1463","null","null","null","18.1711","15.9317","3.7267","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","11.629","null","null","80","80","null","null","0.1394","null","null","null","13.1062","8.6002","5.9432","null",
"2543502","null","Tre Mason","RB","STL","RB","STL","null","3.1278","null","null","309","309","null","null","0.0851","null","null","null","4.0863","1.2514","3.2788","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","14.2185","null","null","45","45","null","null","0.2204","null","null","null","15.3047","11.37","4.8013","null",
"2543533","null","Patrick Murray","K","TB","K","TB","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","null","3.7792","null","null","288","288","null","null","0.0539","null","null","null","4.8069","2.5317","3.0752","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","10.825","null","null","94","94","null","null","0.3097","null","null","null","11.9621","8.4296","3.6377","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","8.6952","null","null","142","142","null","null","0.3041","null","null","null","12.502","0","16.9648","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","2.3823","null","null","336","336","null","null","0.1285","null","null","null","3.6617","0.3","2.491","null",
"2543596","null","Dri Archer","RB","FA","RB","FA","null","0.5113","null","null","422","422","null","null","0.023","null","null","null","0.8067","0","5.9858","null",
"2543596","null","Dri Archer","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0.8067","0","5.328","null",
"2543600","null","Alfred Blue","RB","HOU","RB","HOU","null","9.2402","null","null","126","126","null","null","0.6742","null","null","null","11.468","6.1598","3.2516","null",
"2543603","null","Jeremy Hill","RB","CIN","RB","CIN","null","9.7698","null","null","110","110","null","null","0.3061","null","null","null","10.5331","6.78","5.3225","null",
"2543605","null","Zach Mettenberger","QB","TEN","QB","TEN","null","0.9178","null","null","393","393","null","null","0.0512","null","null","null","1.3851","-0.2068","6.9178","null",
"2543614","null","Donte Moncrief","WR","IND","WR","IND","null","9.7206","null","null","112","112","null","null","0.1248","null","null","null","10.324","8.5106","1.8476","null",
"2543619","null","Walt Powell","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543628","null","Troy Niklas","TE","ARI","TE","ARI","null","0.2774","null","null","447","447","null","null","0.0627","null","null","null","0.5548","0","5.2022","null",
"2543638","null","DeAnthony Thomas","RB","KC","RB","KC","null","2.3031","null","null","341","341","null","null","0.0073","null","null","null","2.8162","0","3.9538","null",
"2543638","null","DeAnthony Thomas","WR","KC","WR","KC","null","0","null","null","518","518","null","null","0","null","null","null","2.8162","0","6.3717","null",
"2543640","null","Tom Savage","QB","HOU","QB","HOU","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2543641","null","Devin Street","WR","DAL","WR","DAL","null","1.0707","null","null","385","385","null","null","0.18","null","null","null","1.7379","0.06","6.5241","null",
"2543646","null","Bruce Ellington","WR","SF","WR","SF","null","2.8912","null","null","318","318","null","null","0.1383","null","null","null","3.5243","1.85","6.4652","null",
"2543655","null","Tyler Gaffney","RB","NE","RB","NE","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2543664","null","Terrance West","RB","BAL","RB","BAL","null","2.6206","null","null","324","324","null","null","0.1318","null","null","null","4.3021","0.3089","2.118","null",
"2543682","null","Bishop Sankey","RB","TEN","RB","TEN","null","2.2145","null","null","345","345","null","null","0.1915","null","null","null","3.4833","0.06","3.4144","null",
"2543683","null","Austin Seferian-Jenkins","TE","TB","TE","TB","null","5.8653","null","null","234","234","null","null","0.0959","null","null","null","10.3028","0","12.7947","null",
"2543689","null","Kevin Norwood","WR","CAR","WR","CAR","null","0.1689","null","null","460","460","null","null","0.0127","null","null","null","0.2843","0","7.3725","null",
"2543690","null","Marion Grice","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2543695","null","Jay Prosch","RB","HOU","RB","HOU","null","0.2231","null","null","453","453","null","null","0.0506","null","null","null","0.3914","0","5.1287","null",
"2543698","null","Tevin Reese","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543703","null","Tajh Boyd","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2543704","null","Lorenzo Taliaferro","RB","BAL","RB","BAL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2543714","null","Arthur Lynch","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543715","null","Jerick McKinnon","RB","MIN","RB","MIN","null","2.5626","null","null","326","326","null","null","0.1708","null","null","null","3.5002","1.7","3.3727","null",
"2543721","null","C.J. Fiedorowicz","TE","HOU","TE","HOU","null","2.4473","null","null","331","331","null","null","0.0573","null","null","null","2.9613","1.63","4.8215","null",
"2543728","null","Rob Blanchflower","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543743","null","Carlos Hyde","RB","SF","RB","SF","null","5.3581","null","null","250","250","null","null","0.7419","null","null","null","7.7039","0","10.5949","null",
"2543745","null","Jalen Saunders","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543746","null","Josh Huff","WR","PHI","WR","PHI","null","4.905","null","null","259","259","null","null","0.0801","null","null","null","5.6831","3.04","3.4454","null",
"2543750","null","Jeff Janis","WR","GB","WR","GB","null","2.1875","null","null","347","347","null","null","0.1607","null","null","null","2.6926","1.4408","4.4661","null",
"2543751","null","David Fales","QB","CHI","QB","CHI","null","0.0301","null","null","497","497","null","null","0.004","null","null","null","0.0341","0","4.9455","null",
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","0.7844","null","null","405","405","null","null","0.0184","null","null","null","1.4466","0.1753","5.805","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2543770","null","Charles Sims","RB","TB","RB","TB","null","7.4526","null","null","182","182","null","null","0.3689","null","null","null","8.5501","4.82","2.6034","null",
"2543773","null","James White","RB","NE","RB","NE","null","5.5526","null","null","244","244","null","null","0.5634","null","null","null","7.7087","0.76","3.6166","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","FA","K","FA","null","1.0439","null","null","386","386","null","null","1.0439","null","null","null","1.4891","0","4.2876","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","7.7584","null","null","171","171","null","null","0.2713","null","null","null","9.8875","3.0451","5.4148","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.1095","null","null","471","471","null","null","0.0206","null","null","null","0.1648","0","4.365","null",
"2543818","null","Jeremy Gallon","WR","OAK","WR","OAK","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","3.1023","null","null","311","311","null","null","0.1803","null","null","null","3.8469","0.7768","2.8967","null",
"2543836","null","T.J. Jones","WR","DET","WR","DET","null","0.0089","null","null","509","509","null","null","0.0051","null","null","null","0.0313","-0.0345","8.166","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","11.4062","null","null","84","84","null","null","0.1054","null","null","null","13.3299","9.6617","4.4379","null",
"2549982","null","Garrett Gilbert","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2550157","null","Kiero Small","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550158","null","Nate Freese","K","FA","K","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550162","null","James Wright","WR","CIN","WR","CIN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550175","null","Ray Agnew","RB","DAL","RB","DAL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550182","null","Isaiah Burse","WR","DEN","WR","DEN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550183","null","Jeremy Butler","WR","BAL","WR","BAL","null","4.7969","null","null","261","261","null","null","0.15","null","null","null","4.867","1.1372","2.0029","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","7.227","null","null","189","189","null","null","0.481","null","null","null","8.0091","5.2017","3.9508","null",
"2550198","null","Bennie Fowler","WR","DEN","WR","DEN","null","0.7107","null","null","410","410","null","null","0.1408","null","null","null","1.2385","0.18","6.0043","null",
"2550206","null","Ryan Hewitt","TE","CIN","TE","CIN","null","1.3667","null","null","372","372","null","null","0.1402","null","null","null","1.8555","0.3328","3.5423","null",
"2550223","null","Freddie Martino","WR","ATL","WR","ATL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550233","null","Rajion Neal","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2550252","null","Connor Shaw","QB","CLE","QB","CLE","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2550255","null","Jerome Smith","RB","ATL","RB","ATL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","8.7348","null","null","140","140","null","null","0.1183","null","null","null","9.5029","6.59","5.3622","null",
"2550263","null","Juwan Thompson","RB","DEN","RB","DEN","null","0.3085","null","null","443","443","null","null","0.0296","null","null","null","0.7033","0","4.4924","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","6.9404","null","null","195","195","null","null","0.4525","null","null","null","13.1011","0","14.2071","null",
"2550271","null","James Wilder","RB","CIN","RB","CIN","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","4.8528","null","null","260","260","null","null","0.1181","null","null","null","5.7508","2.1149","3.0005","null",
"2550278","null","Blake Annen","TE","CHI","TE","CHI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","1.1855","null","null","379","379","null","null","0.1483","null","null","null","2.3096","0","2.3236","null",
"2550310","null","Carey Spear","K","FA","K","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550313","null","Richard Rodgers","TE","GB","TE","GB","null","8.4084","null","null","153","153","null","null","0.0913","null","null","null","12.149","6.24","5.3891","null",
"2550325","null","Chandler Catanzaro","K","ARI","K","ARI","null","9.7716","null","null","109","109","null","null","0.1516","null","null","null","10.2741","8.5581","5.6142","null",
"2550327","null","Terrance Cobb","RB","OAK","RB","OAK","null","-0.0034","null","null","519","871","null","null","null","null","null","null","-0.0015","-0.01","5.7845","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","3.1087","null","null","310","310","null","null","0.0916","null","null","null","3.6537","1.82","4.1768","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","11.8312","null","null","77","77","null","null","0.1943","null","null","null","14.5163","9.9509","3.5067","null",
"2550355","null","Nic Jacobs","TE","JAC","TE","JAC","null","0.1329","null","null","468","468","null","null","0.036","null","null","null","0.2543","0","5.6923","null",
"2550356","null","Marcel Jensen","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","NO","WR","NO","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","FA","QB","FA","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2550380","null","Cody Parkey","K","PHI","K","PHI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550405","null","Erik Swoope","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550407","null","Zurlon Tipton","RB","IND","RB","IND","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550410","null","Dustin Vaughan","QB","DAL","QB","DAL","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2550413","null","Corey Washington","WR","NYG","WR","NYG","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550415","null","Tony Washington","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550424","null","Alex Bayer","TE","STL","TE","STL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550448","null","Trey Watts","RB","STL","RB","STL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550454","null","Asante Cleveland","TE","SF","TE","SF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","null","10.1815","null","null","105","105","null","null","0.4062","null","null","null","11.1952","8.46","4.6331","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","2.9154","null","null","315","315","null","null","0.3238","null","null","null","3.7445","1.68","3.0324","null",
"2550485","null","Gator Hoskins","TE","FA","TE","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550500","null","Solomon Patton","WR","DEN","WR","DEN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","0.6743","null","null","412","412","null","null","0.0502","null","null","null","1.616","0","3.4679","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550540","null","George Atkinson","RB","OAK","RB","OAK","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550542","null","Kapri Bibbs","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550545","null","Chris Boswell","K","PIT","K","PIT","null","6.6515","null","null","200","200","null","null","0.5771","null","null","null","8.3931","0","7.6059","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","3.1298","null","null","308","308","null","null","0.0242","null","null","null","4.4756","0","3.5359","null",
"2550551","null","Travis Coons","K","CLE","K","CLE","null","8.3937","null","null","155","155","null","null","0.301","null","null","null","9.8509","7.0742","5.3272","null",
"2550574","null","Henry Josey","RB","FA","RB","FA","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550596","null","Darrin Reaves","RB","CAR","RB","CAR","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550600","null","Nathan Slaughter","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","CLE","WR","CLE","null","0.846","null","null","401","401","null","null","0.0646","null","null","null","1.2164","0","3.5555","null",
"2550633","null","Senorise Perry","RB","CHI","RB","CHI","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550636","null","Cairo Santos","K","KC","K","KC","null","8.8767","null","null","135","135","null","null","0.1279","null","null","null","9.4912","7.925","3.6884","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2550738","null","Fitzgerald Toussaint","RB","BAL","RB","BAL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2551247","null","Josh Harris","RB","PIT","RB","PIT","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","null","0.2754","null","null","448","448","null","null","0.0713","null","null","null","0.424","0.1","5.37","null",
"2551359","null","Jerome Cunningham","TE","NYG","TE","NYG","null","2.3386","null","null","339","339","null","null","0.2634","null","null","null","3.5215","0.11","3.3109","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","16.5286","null","null","29","29","null","null","0.4343","null","null","null","18.1726","13.6515","3.0475","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.0048","null","null","513","513","null","null","0.0048","null","null","null","0.0074","0","4.9725","null",
"2552371","null","Garrett Grayson","QB","NO","QB","NO","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2552374","null","Ameer Abdullah","RB","DET","RB","DET","null","6.5517","null","null","204","204","null","null","0.1972","null","null","null","8.5437","3.21","4.9717","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","0.5752","null","null","416","416","null","null","0.0603","null","null","null","1.1069","0","3.6203","null",
"2552376","null","David Cobb","RB","TEN","RB","TEN","null","4.6202","null","null","265","265","null","null","0.0359","null","null","null","6.5801","0.86","4.7094","null",
"2552379","null","Jeremy Langford","RB","CHI","RB","CHI","null","9.6298","null","null","114","114","null","null","0.361","null","null","null","12.5145","7.48","4.6906","null",
"2552380","null","Karlos Williams","RB","BUF","RB","BUF","null","5.7896","null","null","237","237","null","null","0.1769","null","null","null","8.4263","1.6036","3.8958","null",
"2552382","null","Malcolm Brown","RB","STL","RB","STL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","null","3.4026","null","null","301","301","null","null","0.2505","null","null","null","4.4438","1.4247","2.0222","null",
"2552399","null","Jeff Heuerman","TE","DEN","TE","DEN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552401","null","MyCole Pruitt","TE","MIN","TE","MIN","null","0.7267","null","null","409","409","null","null","0.1246","null","null","null","1.2971","0","4.0945","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","1.5406","null","null","365","365","null","null","0.0909","null","null","null","2.5394","0.12","2.4478","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","0.5515","null","null","418","418","null","null","0.0762","null","null","null","1.313","0","5.2188","null",
"2552411","null","Dezmin Lewis","WR","BUF","WR","BUF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552413","null","Dres Anderson","WR","SF","WR","SF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552414","null","Ezell Ruffin","WR","IND","WR","IND","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","8.3939","null","null","154","154","null","null","0.3434","null","null","null","9.5707","6.26","6.1714","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","4.1192","null","null","281","281","null","null","0.5193","null","null","null","5.437","1.9043","3.8533","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","1.7673","null","null","357","357","null","null","0.1741","null","null","null","2.6676","0.72","4.2072","null",
"2552421","null","Kenny Bell","WR","TB","WR","TB","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","1.9666","null","null","351","351","null","null","0.1203","null","null","null","2.1544","0.4752","6.2378","null",
"2552427","null","Tony Lippett","WR","MIA","WR","MIA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552428","null","Tre McBride","WR","TEN","WR","TEN","null","0.1517","null","null","465","465","null","null","0.0668","null","null","null","0.288","0","7.3727","null",
"2552429","null","Ty Montgomery","WR","GB","WR","GB","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","7.0557","null","null","192","192","null","null","0.3456","null","null","null","7.933","3.7516","1.7859","null",
"2552431","null","Vince Mayle","WR","CLE","WR","CLE","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","10.9718","null","null","91","91","null","null","0.2094","null","null","null","14.2665","2.56","8.4053","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","8.5108","null","null","149","149","null","null","0.1924","null","null","null","10.8013","4.2825","7.8291","null",
"2552461","null","Duke Johnson","RB","CLE","RB","CLE","null","9.2975","null","null","124","124","null","null","0.3298","null","null","null","10.6965","6.46","3.466","null",
"2552462","null","Gerald Christian","TE","ARI","TE","ARI","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","null","1.6542","null","null","361","361","null","null","0.1294","null","null","null","3.8699","0.24","2.6168","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","null","0.4994","null","null","424","424","null","null","0.0291","null","null","null","0.8348","0.04","4.5445","null",
"2552466","null","Marcus Mariota","QB","TEN","QB","TEN","null","16.9087","null","null","25","25","null","null","0.3669","null","null","null","18.6353","14.2603","3.2546","null",
"2552468","null","Maxx Williams","TE","BAL","TE","BAL","null","3.5082","null","null","297","297","null","null","0.0496","null","null","null","3.9136","2.79","3.9517","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","7.9289","null","null","166","166","null","null","0.198","null","null","null","9.9395","4.7447","4.9114","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","0.1608","null","null","463","463","null","null","0.0385","null","null","null","0.3903","0","8.344","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","14.1946","null","null","46","46","null","null","0.0972","null","null","null","16.4203","11.09","4.6687","null",
"2552475","null","Todd Gurley","RB","STL","RB","STL","null","15.3609","null","null","34","34","null","null","0.7734","null","null","null","17.5817","12.7106","4.3022","null",
"2552476","null","Kenny Hilliard","RB","HOU","RB","HOU","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.0594","null","null","485","485","null","null","0.0129","null","null","null","0.1202","0","5.5909","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.1672","null","null","461","461","null","null","0.0149","null","null","null","0.3351","0","5.4702","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","13.1835","null","null","59","59","null","null","0.2646","null","null","null","16.6533","11.0181","6.7276","null",
"2552491","null","Dorial Green-Beckham","WR","TEN","WR","TEN","null","5.9758","null","null","226","226","null","null","0.183","null","null","null","6.572","4.2549","3.1558","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552576","null","Sean Mannion","QB","STL","QB","STL","null","0.1904","null","null","456","456","null","null","0.0594","null","null","null","0.2915","0","4.6044","null",
"2552578","null","Tyler Varga","RB","IND","RB","IND","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","NE","TE","NE","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","3.8971","null","null","286","286","null","null","0.1314","null","null","null","4.7853","2.203","3.4775","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","0.1992","null","null","455","455","null","null","0.0311","null","null","null","0.4345","0","5.3979","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0","null","null","518","872","null","null","0","null","null","null","0","0","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","4.1434","null","null","280","280","null","null","0.207","null","null","null","5.032","2.39","4.712","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","11.6449","null","null","79","79","null","null","0.0566","null","null","null","15.2572","9.19","6.6047","null",
"2552616","null","Duron Carter","WR","FA","WR","FA","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552627","null","DeAndre Smelter","WR","SF","WR","SF","null","0","null","null","518","518","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","14.1363","null","null","47","47","null","null","0.223","null","null","null","17.2872","11.81","3.5355","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","0.3371","null","null","440","440","null","null","0.0363","null","null","null","0.4987","0.03","5.7013","null",
"2552634","null","Joey Iosefa","RB","TB","RB","TB","null","0","null","null","518","870","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","7.6933","null","null","173","173","null","null","0.1387","null","null","null","8.7832","4.51","2.7675","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.0758","null","null","481","481","null","null","0.0128","null","null","null","0.1147","0","5.6082","null",
