playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2543759","null","Ryan Grant","WR","WAS","WR","WAS","null","3.6072","null","null","259","259","null","null","0.0955","null","null","null","4.5659","0.9412","5.4264","null",
"2543761","null","Shaq Evans","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543767","null","Logan Thomas","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543770","null","Charles Sims","RB","TB","RB","TB","null","7.2995","null","null","155","155","null","null","0.1317","null","null","null","8.0185","4.73","2.2541","null",
"2543773","null","James White","RB","NE","RB","NE","null","0.8241","null","null","374","374","null","null","0.1363","null","null","null","1.5784","0.08","3.7825","null",
"2543777","null","Robert Herron","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543781","null","Zach Hocker","K","FA","K","FA","null","1.3422","null","null","337","337","null","null","1.3422","null","null","null","1.9146","0","7.2172","null",
"2543784","null","Keith Wenning","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543792","null","Matt Hazel","WR","MIA","WR","MIA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543794","null","Crockett Gillmore","TE","BAL","TE","BAL","null","5.5322","null","null","207","207","null","null","0.1979","null","null","null","6.7524","2.7734","2.6507","null",
"2543801","null","Jimmy Garoppolo","QB","NE","QB","NE","null","0.3204","null","null","418","418","null","null","0.0487","null","null","null","0.5652","0","5.5469","null",
"2543818","null","Jeremy Gallon","WR","OAK","WR","OAK","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543828","null","Quincy Enunwa","WR","NYJ","WR","NYJ","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2543836","null","T.J. Jones","WR","DET","WR","DET","null","0.121","null","null","449","449","null","null","0.0211","null","null","null","0.316","-0.13","8.0711","null",
"2543847","null","John Brown","WR","ARI","WR","ARI","null","12.447","null","null","56","56","null","null","0.146","null","null","null","14.2613","9.89","4.4329","null",
"2549982","null","Garrett Gilbert","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550157","null","Kiero Small","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550158","null","Nate Freese","K","FA","K","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550163","null","Michael Campanaro","WR","BAL","WR","BAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550175","null","Ray Agnew","RB","DAL","RB","DAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550183","null","Jeremy Butler","WR","BAL","WR","BAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550189","null","Isaiah Crowell","RB","CLE","RB","CLE","null","7.2911","null","null","156","156","null","null","0.2912","null","null","null","9.0549","4.7509","4.9675","null",
"2550223","null","Freddie Martino","WR","ATL","WR","ATL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550233","null","Rajion Neal","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550247","null","Bryn Renner","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550252","null","Connor Shaw","QB","CLE","QB","CLE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550255","null","Jerome Smith","RB","ATL","RB","ATL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550256","null","Willie Snead","WR","NO","WR","NO","null","9.4384","null","null","96","96","null","null","0.2974","null","null","null","10.0509","6.2836","5.035","null",
"2550268","null","Charcandrick West","RB","KC","RB","KC","null","9.7268","null","null","92","92","null","null","0.0754","null","null","null","11.5413","6.8206","6.4935","null",
"2550272","null","Albert Wilson","WR","KC","WR","KC","null","5.0829","null","null","217","217","null","null","0.1151","null","null","null","6.6966","2.0807","2.9291","null",
"2550284","null","Trey Burton","TE","PHI","TE","PHI","null","0.1193","null","null","451","451","null","null","0.0114","null","null","null","0.2638","0","6.1191","null",
"2550310","null","Carey Spear","K","FA","K","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550325","null","Chandler Catanzaro","K","ARI","K","ARI","null","9.8799","null","null","89","89","null","null","0.2742","null","null","null","12.4815","7.435","6.0992","null",
"2550327","null","Terrance Cobb","RB","OAK","RB","OAK","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550328","null","Brandon Coleman","WR","NO","WR","NO","null","4.2416","null","null","242","242","null","null","0.0847","null","null","null","5.9018","2.55","2.5192","null",
"2550353","null","Allen Hurns","WR","JAC","WR","JAC","null","10.1355","null","null","84","84","null","null","0.4762","null","null","null","11.6427","6.8989","2.9807","null",
"2550355","null","Nic Jacobs","TE","JAC","TE","JAC","null","0.185","null","null","439","439","null","null","0.0322","null","null","null","0.2999","0","6.007","null",
"2550356","null","Marcel Jensen","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550359","null","Seantavius Jones","WR","NO","WR","NO","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550376","null","Stephen Morris","QB","FA","QB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550380","null","Cody Parkey","K","PHI","K","PHI","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2550405","null","Erik Swoope","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550407","null","Zurlon Tipton","RB","IND","RB","IND","null","0.0742","null","null","458","458","null","null","0.0225","null","null","null","0.1023","0","7.5499","null",
"2550410","null","Dustin Vaughan","QB","DAL","QB","DAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550413","null","Corey Washington","WR","NYG","WR","NYG","null","0.1207","null","null","450","450","null","null","0.0438","null","null","null","0.2485","0","8.1251","null",
"2550415","null","Tony Washington","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550424","null","Alex Bayer","TE","STL","TE","STL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550448","null","Trey Watts","RB","STL","RB","STL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550454","null","Asante Cleveland","TE","SF","TE","SF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550474","null","Antonio Andrews","RB","TEN","RB","TEN","null","7.3918","null","null","153","153","null","null","0.0562","null","null","null","9.4322","3.54","6.8288","null",
"2550481","null","Orleans Darkwa","RB","NYG","RB","NYG","null","0.1258","null","null","447","447","null","null","0.0618","null","null","null","0.2437","0","6.9355","null",
"2550485","null","Gator Hoskins","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550512","null","Damien Williams","RB","MIA","RB","MIA","null","2.8039","null","null","285","285","null","null","0.0828","null","null","null","3.9585","0.4017","2.1653","null",
"2550529","null","Silas Redd","RB","WAS","RB","WAS","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550540","null","George Atkinson","RB","OAK","RB","OAK","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550542","null","Kapri Bibbs","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550545","null","Chris Boswell","K","PIT","K","PIT","null","6.7145","null","null","169","169","null","null","0.617","null","null","null","8.2441","0","6.4388","null",
"2550546","null","Philly Brown","WR","CAR","WR","CAR","null","4.7491","null","null","227","227","null","null","0.0258","null","null","null","5.8362","3.2099","2.8599","null",
"2550551","null","Travis Coons","K","CLE","K","CLE","null","7.7674","null","null","143","143","null","null","0.1283","null","null","null","9.4128","5.4016","3.204","null",
"2550574","null","Henry Josey","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550596","null","Darrin Reaves","RB","CAR","RB","CAR","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550600","null","Nathan Slaughter","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550608","null","RaShaun Allen","TE","SEA","TE","SEA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2550617","null","Taylor Gabriel","WR","CLE","WR","CLE","null","4.2751","null","null","241","241","null","null","0.0464","null","null","null","5.2581","2.9247","3.1377","null",
"2550636","null","Cairo Santos","K","KC","K","KC","null","7.8416","null","null","142","142","null","null","0.1135","null","null","null","8.5727","5.4144","2.4538","null",
"2550658","null","Branden Oliver","RB","SD","RB","SD","null","3.5141","null","null","263","263","null","null","0.0387","null","null","null","5.1078","1.7817","3.0407","null",
"2550738","null","Fitzgerald Toussaint","RB","BAL","RB","BAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2551247","null","Josh Harris","RB","PIT","RB","PIT","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2551357","null","Glenn Winston","RB","CLE","RB","CLE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2551359","null","Jerome Cunningham","TE","NYG","TE","NYG","null","0.1248","null","null","448","448","null","null","0.0058","null","null","null","0.254","0","6.1505","null",
"2552033","null","Jameis Winston","QB","TB","QB","TB","null","15.0216","null","null","31","31","null","null","0.0857","null","null","null","16.4101","12.9957","2.8424","null",
"2552369","null","Bryce Petty","QB","NYJ","QB","NYJ","null","0.0379","null","null","463","463","null","null","0.0379","null","null","null","0.0584","0","5.5934","null",
"2552371","null","Garrett Grayson","QB","NO","QB","NO","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552374","null","Ameer Abdullah","RB","DET","RB","DET","null","7.8902","null","null","140","140","null","null","0.3801","null","null","null","9.2486","5.0161","4.5247","null",
"2552375","null","Cameron Artis-Payne","RB","CAR","RB","CAR","null","1.1482","null","null","343","343","null","null","0.0888","null","null","null","2.1511","0.0509","2.8192","null",
"2552376","null","David Cobb","RB","TEN","RB","TEN","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552380","null","Karlos Williams","RB","BUF","RB","BUF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552382","null","Malcolm Brown","RB","STL","RB","STL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552383","null","Terrence Magee","RB","BAL","RB","BAL","null","0.039","null","null","462","462","null","null","0.0201","null","null","null","0.0636","0","7.5909","null",
"2552396","null","Ben Koyack","TE","JAC","TE","JAC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552397","null","Clive Walford","TE","OAK","TE","OAK","null","1.6528","null","null","323","323","null","null","0.1741","null","null","null","2.1834","0.517","2.9561","null",
"2552401","null","MyCole Pruitt","TE","MIN","TE","MIN","null","0.4374","null","null","405","405","null","null","0.044","null","null","null","0.6807","0","5.7171","null",
"2552402","null","Nick Boyle","TE","BAL","TE","BAL","null","1.3545","null","null","334","334","null","null","0.0748","null","null","null","2.2624","0","2.1208","null",
"2552403","null","Nick OLeary","TE","BUF","TE","BUF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552408","null","Darren Waller","WR","BAL","WR","BAL","null","0.5956","null","null","394","394","null","null","0.1417","null","null","null","1.2781","0","5.3857","null",
"2552409","null","DeVante Parker","WR","MIA","WR","MIA","null","1.9762","null","null","312","312","null","null","0.4377","null","null","null","2.7098","0.21","4.5214","null",
"2552411","null","Dezmin Lewis","WR","BUF","WR","BUF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552413","null","Dres Anderson","WR","SF","WR","SF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552414","null","Ezell Ruffin","WR","IND","WR","IND","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552415","null","Jamison Crowder","WR","WAS","WR","WAS","null","8.9054","null","null","113","113","null","null","0.5502","null","null","null","9.6719","6.86","6.353","null",
"2552418","null","Justin Hardy","WR","ATL","WR","ATL","null","0.6802","null","null","386","386","null","null","0.0699","null","null","null","1.2912","0","5.2567","null",
"2552420","null","Keith Mumphery","WR","HOU","WR","HOU","null","3.9688","null","null","250","250","null","null","0.1488","null","null","null","5.6738","0.74","2.7663","null",
"2552421","null","Kenny Bell","WR","TB","WR","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552424","null","Phillip Dorsett","WR","IND","WR","IND","null","4.0098","null","null","247","247","null","null","0.0279","null","null","null","4.6848","2.375","4.3175","null",
"2552425","null","Rashad Greene","WR","JAC","WR","JAC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552427","null","Tony Lippett","WR","MIA","WR","MIA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552428","null","Tre McBride","WR","TEN","WR","TEN","null","0.9435","null","null","365","365","null","null","0.1057","null","null","null","1.4944","0","5.296","null",
"2552430","null","Tyler Lockett","WR","SEA","WR","SEA","null","5.0358","null","null","218","218","null","null","0.144","null","null","null","5.8915","3.4369","2.7104","null",
"2552431","null","Vince Mayle","WR","CLE","WR","CLE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552453","null","Tevin Coleman","RB","ATL","RB","ATL","null","4.3402","null","null","239","239","null","null","0.1446","null","null","null","5.4368","2.1197","3.7351","null",
"2552458","null","Devin Funchess","WR","CAR","WR","CAR","null","4.7087","null","null","229","229","null","null","0.0186","null","null","null","6.3279","2.249","4.4009","null",
"2552461","null","Duke Johnson","RB","CLE","RB","CLE","null","8.9859","null","null","107","107","null","null","0.2188","null","null","null","9.888","7.2537","3.2962","null",
"2552462","null","Gerald Christian","TE","ARI","TE","ARI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552463","null","Jaelen Strong","WR","HOU","WR","HOU","null","3.6913","null","null","256","256","null","null","0.1175","null","null","null","5.3705","1.55","2.532","null",
"2552464","null","Jalston Fowler","RB","TEN","RB","TEN","null","0.6802","null","null","387","387","null","null","0.0311","null","null","null","1.2011","0.04","4.9287","null",
"2552466","null","Marcus Mariota","QB","TEN","QB","TEN","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552468","null","Maxx Williams","TE","BAL","TE","BAL","null","2.1401","null","null","308","308","null","null","0.1374","null","null","null","3.6999","0","2.9198","null",
"2552469","null","Melvin Gordon","RB","SD","RB","SD","null","7.6283","null","null","148","148","null","null","0.2465","null","null","null","9.4585","4.6596","5.2337","null",
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","0.4795","null","null","404","404","null","null","0.0915","null","null","null","1.297","0","7.7469","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","9.7506","null","null","90","90","null","null","0.0581","null","null","null","12.9043","5.7537","7.3753","null",
"2552475","null","Todd Gurley","RB","STL","RB","STL","null","15.3933","null","null","27","27","null","null","0.609","null","null","null","18.5002","10.76","6.1341","null",
"2552476","null","Kenny Hilliard","RB","HOU","RB","HOU","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","0.1187","null","null","452","452","null","null","0.0303","null","null","null","0.2281","0","6.2795","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","11.0513","null","null","71","71","null","null","0.071","null","null","null","12.3375","9.2621","6.5691","null",
"2552491","null","Dorial Green-Beckham","WR","TEN","WR","TEN","null","6.3598","null","null","180","180","null","null","0.0462","null","null","null","7.5248","4.2551","2.6507","null",
"2552576","null","Sean Mannion","QB","STL","QB","STL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552578","null","Tyler Varga","RB","IND","RB","IND","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552580","null","A.J. Derby","TE","NE","TE","NE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","0.9465","null","null","364","364","null","null","0.0555","null","null","null","1.7476","-0.1988","4.2497","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","8.9079","null","null","112","112","null","null","0.2571","null","null","null","10.3281","6.359","5.0545","null",
"2552616","null","Duron Carter","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552627","null","DeAndre Smelter","WR","SF","WR","SF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","3.782","null","null","255","255","null","null","0.1495","null","null","null","5.1433","1.852","2.2605","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","0.0764","null","null","456","456","null","null","0.0689","null","null","null","0.1335","0","6.3642","null",
"2552634","null","Joey Iosefa","RB","TB","RB","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","8.4499","null","null","124","124","null","null","0.6907","null","null","null","12.5103","6","5.3442","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.4282","null","null","408","408","null","null","0.0307","null","null","null","0.8034","0","5.0822","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.1354","null","null","445","445","null","null","0.0354","null","null","null","0.2702","0","6.623","null",
"2552651","null","Kaelin Clay","WR","TB","WR","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","4.0982","null","null","246","246","null","null","0.0958","null","null","null","5.8499","1.57","2.734","null",
"2552654","null","Geremy Davis","WR","NYG","WR","NYG","null","0.8373","null","null","373","373","null","null","0.0901","null","null","null","1.4177","0.112","5.5833","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","0.7506","null","null","377","377","null","null","0.021","null","null","null","1.745","-0.2","7.4876","null",
"2552657","null","DeAndrew White","WR","SF","WR","SF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553112","null","Jason Myers","K","JAC","K","JAC","null","6.8048","null","null","165","165","null","null","0.0849","null","null","null","8.2387","4.6361","3.146","null",
"2553191","null","Joe Don Duncan","TE","FA","TE","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553289","null","Evan Spencer","WR","WAS","WR","WAS","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","1.9579","null","null","313","313","null","null","0.097","null","null","null","2.9344","0.5064","2.1951","null",
"2553352","null","Bud Sasser","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","5.4063","null","null","211","211","null","null","0.2967","null","null","null","6.5202","4.3497","3.4269","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","0.9733","null","null","363","363","null","null","0.0433","null","null","null","1.7079","0","2.8816","null",
"2553446","null","Malcolm Johnson","RB","CLE","RB","CLE","null","0.39","null","null","413","413","null","null","0.0803","null","null","null","25.0417","0.0299","6.9504","null",
"2553446","null","Malcolm Johnson","TE","CLE","TE","CLE","null","0.1509","null","null","442","442","null","null","0.0181","null","null","null","0.3098","0.0299","6.2429","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","null","0.1408","null","null","444","444","null","null","0.0188","null","null","null","0.3428","0","5.7532","null",
"2553462","null","Josh Robinson","RB","IND","RB","IND","null","1.5453","null","null","325","325","null","null","0.2382","null","null","null","3.0064","0","1.5903","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553470","null","Darius Davis","WR","SF","WR","SF","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553486","null","Trey Williams","RB","WAS","RB","WAS","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553497","null","Kyle Brindza","K","DET","K","DET","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","BAL","WR","BAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553524","null","Beau Gardner","TE","ATL","TE","ATL","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553526","null","Antwan Goodley","WR","DAL","WR","DAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553527","null","Deontay Greenberry","WR","DAL","WR","DAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553546","null","Vernon Johnson","WR","DET","WR","DET","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553599","null","Jaxon Shipley","WR","FA","WR","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553625","null","Rasheed Williams","RB","DET","RB","DET","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553628","null","Cam Worthy","WR","BAL","WR","BAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553634","null","Damarr Aultman","WR","MIA","WR","MIA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553641","null","DaVaris Daniels","WR","MIN","WR","MIN","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553645","null","Cody Fajardo","QB","OAK","QB","OAK","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553648","null","Andrew Franks","K","MIA","K","MIA","null","7.6888","null","null","145","145","null","null","0.1053","null","null","null","9.8754","3.5768","6.9554","null",
"2553649","null","Devin Gardner","QB","PIT","QB","PIT","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553649","null","Devin Gardner","WR","PIT","WR","PIT","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553653","null","Josh Harper","WR","OAK","WR","OAK","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553660","null","Akeem Hunt","RB","NYG","RB","NYG","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553668","null","Jordan Leslie","WR","MIN","WR","MIN","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553671","null","Gavin Lutman","WR","MIN","WR","MIN","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553682","null","Wes Saxton","TE","NYJ","TE","NYJ","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553692","null","Rasheed Bailey","WR","PHI","WR","PHI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553695","null","Dominique Brown","RB","TB","RB","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553703","null","Devante Davis","WR","PHI","WR","PHI","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553716","null","Rannell Hall","WR","TB","WR","TB","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","3.9472","null","null","252","252","null","null","0.2155","null","null","null","6.2046","1.8197","5.8678","null",
"2553738","null","Ross Scheuerman","RB","PIT","RB","PIT","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553765","null","Synjyn Days","RB","FA","RB","FA","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553767","null","George Farmer","WR","DAL","WR","DAL","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553791","null","E.J. Bibbs","TE","CLE","TE","CLE","null","0.1547","null","null","441","441","null","null","0.0089","null","null","null","0.3056","0","6.3993","null",
"2553797","null","Michael Dyer","RB","OAK","RB","OAK","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553802","null","R.J. Harris","WR","NO","WR","NO","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553811","null","Deon Long","WR","TEN","WR","TEN","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553833","null","Josh Lambo","K","SD","K","SD","null","8.9082","null","null","111","111","null","null","0.0754","null","null","null","9.7715","7.5729","6.2747","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553874","null","Titus Davis","WR","SD","WR","SD","null","0","null","null","471","471","null","null","0","null","null","null","0","0","null","null",
"2553879","null","Jahwan Edwards","RB","SD","RB","SD","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553892","null","Austin Hill","WR","FA","WR","FA","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","0","null","null","471","471","null","null","null","null","null","null","0","0","null","null",
