playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2532978","null","Jarius Wright","WR","MIN","WR","MIN","null","2.8607","null","null","299","299","null","null","0.1238","null","null","null","5.8211","0","4.1945","null",
"2532991","null","Evan Rodriguez","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533012","null","Vick Ballard","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","0.248","null","null","453","453","null","null","0.0628","null","null","null","0.4786","0","6.084","null",
"2533030","null","Jonas Gray","RB","MIA","RB","MIA","null","1.7526","null","null","335","335","null","null","0.3606","null","null","null","3.129","0","2.6025","null",
"2533031","null","Andrew Luck","QB","IND","QB","IND","null","19.8049","null","null","4","4","null","null","0.9538","null","null","null","22.7103","10.4781","7.7744","null",
"2533032","null","Trent Richardson","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533033","null","Robert Griffin","QB","WAS","QB","WAS","null","0.2015","null","null","461","461","null","null","0.0116","null","null","null","0.4608","0","5.1024","null",
"2533034","null","Lamar Miller","RB","MIA","RB","MIA","null","10.5744","null","null","87","87","null","null","0.183","null","null","null","11.9424","7.1526","5.5788","null",
"2533036","null","LaMichael James","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533037","null","Chris Polk","RB","HOU","RB","HOU","null","2.6342","null","null","306","306","null","null","0.4443","null","null","null","3.5192","0.09","3.6794","null",
"2533038","null","Justin Blackmon","WR","JAC","WR","JAC","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2533039","null","Alshon Jeffery","WR","CHI","WR","CHI","null","7.3189","null","null","170","170","null","null","0.1475","null","null","null","15.2833","0","18.4984","null",
"2533040","null","Mohamed Sanu","WR","CIN","WR","CIN","null","4.9896","null","null","237","237","null","null","0.0853","null","null","null","6.1303","3.49","3.3923","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","4.3936","null","null","252","252","null","null","0.0641","null","null","null","6.3766","0","6.684","null",
"2533047","null","Orson Charles","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533347","null","Bradie Ewing","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533349","null","Austin Davis","QB","CLE","QB","CLE","null","0.9204","null","null","387","387","null","null","0.0716","null","null","null","1.5682","-0.0689","2.0523","null",
"2533353","null","Cory Harkey","TE","STL","TE","STL","null","0.2008","null","null","462","462","null","null","0.046","null","null","null","0.3858","0.01","6.3829","null",
"2533436","null","Brock Osweiler","QB","DEN","QB","DEN","null","0.4164","null","null","433","433","null","null","0.1853","null","null","null","0.7864","0","6.0564","null",
"2533437","null","Ronnie Hillman","RB","DEN","RB","DEN","null","8.0998","null","null","145","145","null","null","0.671","null","null","null","9.15","5.3029","3.9736","null",
"2533444","null","Randy Bullock","K","FA","K","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533457","null","Alfred Morris","RB","WAS","RB","WAS","null","8.2582","null","null","140","140","null","null","0.123","null","null","null","10.7434","5.1","5.7708","null",
"2533460","null","Robert Turbin","RB","CLE","RB","CLE","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533533","null","Rueben Randle","WR","NYG","WR","NYG","null","8.9774","null","null","115","115","null","null","0.0445","null","null","null","10.3799","6.6219","3.0231","null",
"2533537","null","Stephen Hill","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2533539","null","Tommy Streeter","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2533540","null","Edwin Baker","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2533545","null","Bernard Pierce","RB","JAC","RB","JAC","null","1.3057","null","null","355","355","null","null","0.0574","null","null","null","2.1399","0.1","6.2327","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","1.5618","null","null","343","343","null","null","0.1141","null","null","null","2.708","0.13","4.353","null",
"2534244","null","Chase Ford","TE","MIN","TE","MIN","null","0.8222","null","null","394","394","null","null","0.0309","null","null","null","1.8963","0","2.4007","null",
"2534436","null","Deonte Thompson","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2534437","null","Austin Johnson","RB","NO","RB","NO","null","1.2203","null","null","363","363","null","null","0.0643","null","null","null","1.9158","0","3.3863","null",
"2534571","null","Bobby Rainey","RB","TB","RB","TB","null","2.0017","null","null","327","327","null","null","0.1761","null","null","null","3.2025","0.68","4.8611","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2534752","null","Adrien Robinson","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2534770","null","Jonathan Grimes","RB","HOU","RB","HOU","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2534779","null","Julian Talley","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2534789","null","Daryl Richardson","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2534796","null","Bryce Brown","RB","FA","RB","FA","null","0.0432","null","null","486","486","null","null","0.0083","null","null","null","0.0792","0","7.286","null",
"2534797","null","Greg Zuerlein","K","STL","K","STL","null","7.5369","null","null","161","161","null","null","0.2078","null","null","null","8.7634","5.4737","4.0827","null",
"2534820","null","Garrett Celek","TE","SF","TE","SF","null","3.7951","null","null","267","267","null","null","0.1183","null","null","null","5.273","0.8748","4.5119","null",
"2534871","null","Derrick Coleman","RB","SEA","RB","SEA","null","0.5491","null","null","426","426","null","null","0.0864","null","null","null","0.8472","0.02","5.8954","null",
"2534889","null","Matt Simms","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2535634","null","Chris Givens","WR","STL","WR","STL","null","1.4136","null","null","350","350","null","null","0.0529","null","null","null","2.8071","0.38","5.6111","null",
"2535696","null","Joe Banyard","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2535698","null","Cole Beasley","WR","DAL","WR","DAL","null","6.715","null","null","185","185","null","null","0.194","null","null","null","10.6706","2.7576","4.932","null",
"2535708","null","Lance Dunbar","RB","DAL","RB","DAL","null","6.6863","null","null","186","186","null","null","0.1314","null","null","null","7.8821","4.52","3.5519","null",
"2535716","null","Saalim Hakim","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2535869","null","Rod Streater","WR","OAK","WR","OAK","null","2.3363","null","null","314","314","null","null","0.0615","null","null","null","5.0441","0","3.5831","null",
"2535876","null","Griff Whalen","WR","IND","WR","IND","null","0.5605","null","null","424","424","null","null","0.1194","null","null","null","0.9527","0.12","6.0258","null",
"2535882","null","Mike Brown","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2535890","null","Travaris Cadet","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2535963","null","Phil Bates","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2535964","null","Josh Bellamy","WR","CHI","WR","CHI","null","3.8468","null","null","266","266","null","null","0.1877","null","null","null","6.0639","0.3","7.1721","null",
"2535966","null","Brenton Bersin","WR","CAR","WR","CAR","null","1.4956","null","null","344","344","null","null","0.0611","null","null","null","1.884","0","3.4475","null",
"2536006","null","Matt Blanchard","QB","GB","QB","GB","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2536031","null","Damaris Johnson","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2536044","null","Jamize Olawale","RB","OAK","RB","OAK","null","0.3594","null","null","441","441","null","null","0.0571","null","null","null","0.5908","0","6.3949","null",
"2536056","null","Jeremy Stewart","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2536071","null","Cooper Helfet","TE","SEA","TE","SEA","null","0.3329","null","null","446","446","null","null","0.0286","null","null","null","0.6912","0","5.5992","null",
"2536340","null","Justin Tucker","K","BAL","K","BAL","null","8.7139","null","null","123","123","null","null","0.0304","null","null","null","9.9367","6.4953","5.5574","null",
"2536342","null","Brandon Bostick","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2536532","null","Jorvorskie Lane","RB","TB","RB","TB","null","0.3634","null","null","440","440","null","null","0.0149","null","null","null","0.6245","0.02","6.2112","null",
"2537931","null","Josh Gordon","WR","CLE","WR","CLE","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2537933","null","Larry Donnell","TE","NYG","TE","NYG","null","6.9278","null","null","180","180","null","null","0.316","null","null","null","7.8326","4.8794","5.798","null",
"2539202","null","Chris Gragg","TE","BUF","TE","BUF","null","0.5971","null","null","417","417","null","null","0.0483","null","null","null","1.2786","0","3.564","null",
"2539203","null","Cobi Hamilton","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2539205","null","Terrance Williams","WR","DAL","WR","DAL","null","10.6245","null","null","84","84","null","null","0.5546","null","null","null","13.1351","8.14","3.7905","null",
"2539214","null","Kenbrell Thompkins","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2539217","null","Andre Ellington","RB","ARI","RB","ARI","null","7.2326","null","null","173","173","null","null","0.4479","null","null","null","10.1685","0","9.6956","null",
"2539227","null","Dustin Hopkins","K","WAS","K","WAS","null","7.3322","null","null","168","168","null","null","0.5987","null","null","null","9.9186","0","10.2054","null",
"2539228","null","EJ Manuel","QB","BUF","QB","BUF","null","0.1116","null","null","480","480","null","null","0.0786","null","null","null","0.1277","0","5.6079","null",
"2539235","null","Tavarres King","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2539246","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2539250","null","Quinton Patton","WR","SF","WR","SF","null","2.6075","null","null","307","307","null","null","0.1468","null","null","null","3.8089","-0.0553","3.4606","null",
"2539258","null","Zac Dysert","QB","FA","QB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2539260","null","Denard Robinson","RB","JAC","RB","JAC","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2539265","null","Rex Burkhead","RB","CIN","RB","CIN","null","0.7247","null","null","410","410","null","null","0.1112","null","null","null","1.2598","0.07","4.6953","null",
"2539275","null","Mike Glennon","QB","TB","QB","TB","null","1.1522","null","null","369","369","null","null","0.0953","null","null","null","1.9788","0","2.4907","null",
"2539287","null","Landry Jones","QB","PIT","QB","PIT","null","0.0369","null","null","487","487","null","null","0.0111","null","null","null","0.0678","0","5.7246","null",
"2539289","null","Kenjon Barner","RB","PHI","RB","PHI","null","0.0154","null","null","495","495","null","null","0.0104","null","null","null","0.0312","0","7.4356","null",
"2539291","null","Markus Wheaton","WR","PIT","WR","PIT","null","7.6674","null","null","153","153","null","null","0.0612","null","null","null","9.4395","5.6422","4.9527","null",
"2539303","null","Zach Line","RB","MIN","RB","MIN","null","1.1505","null","null","370","370","null","null","0.0692","null","null","null","2.2617","0","2.7186","null",
"2539308","null","Matt Barkley","QB","ARI","QB","ARI","null","0.0021","null","null","501","501","null","null","0.0021","null","null","null","0.0035","0","5.82","null",
"2539315","null","Stepfan Taylor","RB","ARI","RB","ARI","null","1.0158","null","null","380","380","null","null","0.1301","null","null","null","1.8716","0","4.8491","null",
"2539322","null","Christine Michael","RB","DAL","RB","DAL","null","0.7321","null","null","408","408","null","null","0.0422","null","null","null","1.2615","0.02","4.4263","null",
"2539327","null","Joseph Fauria","TE","FA","TE","FA","null","0.0863","null","null","482","482","null","null","0.0254","null","null","null","0.1111","0","6.238","null",
"2539335","null","Geno Smith","QB","NYJ","QB","NYJ","null","2.3169","null","null","315","315","null","null","0.3641","null","null","null","4.6676","-0.1379","6.5964","null",
"2539336","null","Tavon Austin","WR","STL","WR","STL","null","6.589","null","null","190","190","null","null","0.2148","null","null","null","7.5111","3.587","3.2321","null",
"2539341","null","Montee Ball","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2539637","null","Caleb Sturgis","K","PHI","K","PHI","null","7.7207","null","null","152","152","null","null","0.0742","null","null","null","8.9132","0","5.5344","null",
"2539645","null","Brandon Williams","TE","FA","TE","FA","null","0.0166","null","null","494","494","null","null","0.0166","null","null","null","0.031","0","7.0158","null",
"2539663","null","Mike Gillislee","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2539674","null","Rodney Smith","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2539961","null","Ryan Nassib","QB","NYG","QB","NYG","null","0.1734","null","null","466","466","null","null","0.0553","null","null","null","0.2707","0","5.2927","null",
"2539964","null","Marquise Goodwin","WR","BUF","WR","BUF","null","0.1633","null","null","469","469","null","null","0.0213","null","null","null","0.265","0","7.4874","null",
"2539980","null","Kerwynn Williams","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2539995","null","Mychal Rivera","TE","OAK","TE","OAK","null","4.8169","null","null","244","244","null","null","0.2966","null","null","null","5.9445","3.5","2.9027","null",
"2540005","null","Marlon Brown","WR","BAL","WR","BAL","null","4.8823","null","null","240","240","null","null","0.0898","null","null","null","5.9205","3.3","3.5024","null",
"2540011","null","Chris Thompson","RB","WAS","RB","WAS","null","3.1658","null","null","289","289","null","null","0.2123","null","null","null","4.4007","0.19","5.8617","null",
"2540020","null","Theo Riddick","RB","DET","RB","DET","null","5.592","null","null","221","221","null","null","0.4274","null","null","null","6.9118","2.92","3.3182","null",
"2540037","null","Fozzy Whittaker","RB","CAR","RB","CAR","null","3.4275","null","null","284","284","null","null","0.1334","null","null","null","7.0684","0.26","8.4516","null",
"2540145","null","Cordarrelle Patterson","WR","MIN","WR","MIN","null","5.2757","null","null","228","228","null","null","0.2377","null","null","null","6.2966","3.51","3.9547","null",
"2540148","null","Tyler Eifert","TE","CIN","TE","CIN","null","10.6087","null","null","86","86","null","null","0.4559","null","null","null","15.0024","7.31","6.998","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","null","13.7313","null","null","48","48","null","null","0.0978","null","null","null","16.9302","11.5977","5.3087","null",
"2540156","null","Giovani Bernard","RB","CIN","RB","CIN","null","10.6391","null","null","83","83","null","null","0.0406","null","null","null","12.4738","7.6161","3.6625","null",
"2540157","null","Stedman Bailey","WR","STL","WR","STL","null","4.4496","null","null","251","251","null","null","0.1874","null","null","null","5.7918","3.1116","2.2093","null",
"2540158","null","Zach Ertz","TE","PHI","TE","PHI","null","8.4987","null","null","128","128","null","null","0.4669","null","null","null","11.4755","5.89","7.2748","null",
"2540160","null","Jordan Reed","TE","WAS","TE","WAS","null","10.0577","null","null","94","94","null","null","1.0946","null","null","null","11.4168","5.5795","6.5477","null",
"2540165","null","DeAndre Hopkins","WR","HOU","WR","HOU","null","14.5322","null","null","38","38","null","null","0.2738","null","null","null","18.2421","9.59","6.753","null",
"2540168","null","Eddie Lacy","RB","GB","RB","GB","null","15.5029","null","null","31","31","null","null","0.6712","null","null","null","17.5043","8.61","9.2045","null",
"2540169","null","Robert Woods","WR","BUF","WR","BUF","null","8.347","null","null","136","136","null","null","0.2222","null","null","null","10.5257","5.6306","2.2886","null",
"2540171","null","Joseph Randle","RB","DAL","RB","DAL","null","13.6204","null","null","50","50","null","null","0.3762","null","null","null","14.6233","12.33","3.0979","null",
"2540173","null","Tyler Bray","QB","KC","QB","KC","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2540175","null","LeVeon Bell","RB","PIT","RB","PIT","null","17.8044","null","null","12","12","null","null","1.5156","null","null","null","19.804","15.84","6.4209","null",
"2540177","null","Marquess Wilson","WR","CHI","WR","CHI","null","5.2823","null","null","227","227","null","null","0.1013","null","null","null","6.4151","3.4324","3.5934","null",
"2540178","null","Knile Davis","RB","KC","RB","KC","null","4.8716","null","null","241","241","null","null","0.0891","null","null","null","6.6257","2.4","1.9796","null",
"2540179","null","DaRick Rogers","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2540200","null","Dion Sims","TE","MIA","TE","MIA","null","1.3356","null","null","353","353","null","null","0.036","null","null","null","2.0401","0","3.1846","null",
"2540202","null","Kenny Stills","WR","MIA","WR","MIA","null","4.6204","null","null","249","249","null","null","0.133","null","null","null","6.5182","0.5","6.2495","null",
"2540203","null","Levine Toilolo","TE","ATL","TE","ATL","null","3.1159","null","null","290","290","null","null","0.1177","null","null","null","4.4228","0.12","3.8236","null",
"2540204","null","Spencer Ware","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2540211","null","Gavin Escobar","TE","DAL","TE","DAL","null","3.1033","null","null","291","291","null","null","0.2666","null","null","null","3.6885","1.72","3.4285","null",
"2540215","null","Vance McDonald","TE","SF","TE","SF","null","1.6533","null","null","341","341","null","null","0.0816","null","null","null","2.9009","0","4.1432","null",
"2540224","null","Mike James","RB","FA","RB","FA","null","0.0365","null","null","488","488","null","null","0.0122","null","null","null","0.067","0","7.3254","null",
"2540225","null","Tommy Bohanon","RB","NYJ","RB","NYJ","null","0.5581","null","null","425","425","null","null","0.0427","null","null","null","0.876","0.1396","6.8389","null",
"2540230","null","Kyle Juszczyk","RB","BAL","RB","BAL","null","2.0245","null","null","326","326","null","null","0.1099","null","null","null","3.2545","0.4872","5.7562","null",
"2540232","null","Jack Doyle","TE","IND","TE","IND","null","0.715","null","null","412","412","null","null","0.0644","null","null","null","1.1849","0.11","5.521","null",
"2540233","null","Nick Kasa","TE","FA","TE","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","null","10.7249","null","null","82","82","null","null","0.2966","null","null","null","13.8612","8.36","8.9056","null",
"2540259","null","MarQueis Gray","TE","BUF","TE","BUF","null","0.7042","null","null","413","413","null","null","0.1196","null","null","null","1.3346","0.05","5.1719","null",
"2540260","null","Alan Bonner","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2540261","null","Corey Fuller","WR","DET","WR","DET","null","1.0193","null","null","379","379","null","null","0.0585","null","null","null","1.8883","0.0917","5.2397","null",
"2540267","null","Ace Sanders","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2540269","null","C.J. Anderson","RB","DEN","RB","DEN","null","11.3854","null","null","72","72","null","null","0.29","null","null","null","12.8676","6.8034","6.5686","null",
"2540273","null","Zac Stacy","RB","NYJ","RB","NYJ","null","1.8236","null","null","333","333","null","null","0.2083","null","null","null","3.2367","-0.1011","3.3287","null",
"2540274","null","Matthew Tucker","RB","PHI","RB","PHI","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2540928","null","Darren Fells","TE","ARI","TE","ARI","null","4.3392","null","null","253","253","null","null","0.2817","null","null","null","6.3065","1.939","4.389","null",
"2541096","null","Ifeanyi Momah","WR","ARI","WR","ARI","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2541096","null","Ifeanyi Momah","TE","ARI","TE","ARI","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541104","null","Brandon Bogotay","K","TB","K","TB","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541147","null","Charles Johnson","WR","MIN","WR","MIN","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2541151","null","Zach Sudfeld","TE","NYJ","TE","NYJ","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541161","null","Latavius Murray","RB","OAK","RB","OAK","null","15.0561","null","null","34","34","null","null","0.8789","null","null","null","16.7059","13.676","5.2392","null",
"2541185","null","Ryan Griffin","QB","TB","QB","TB","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541187","null","Demetrius Harris","TE","KC","TE","KC","null","0.4135","null","null","434","434","null","null","0.0141","null","null","null","0.7024","0.03","6.3763","null",
"2541199","null","Luke Willson","TE","SEA","TE","SEA","null","2.3501","null","null","313","313","null","null","0.2312","null","null","null","3.3503","0","3.3021","null",
"2541314","null","Justin Brown","WR","FA","WR","FA","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2541316","null","Ryan Griffin","TE","HOU","TE","HOU","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541388","null","Brice Butler","WR","DAL","WR","DAL","null","1.8968","null","null","330","330","null","null","0.1438","null","null","null","3.2938","0.15","3.219","null",
"2541429","null","B.J. Daniels","QB","SEA","QB","SEA","null","0","null","null","503","503","null","null","0","null","null","null","1.4284","0","2.5413","null",
"2541429","null","B.J. Daniels","WR","SEA","WR","SEA","null","1.0812","null","null","375","375","null","null","0.0356","null","null","null","1.4284","0","3.2054","null",
"2541432","null","Michael Cox","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541512","null","Brian Leonhardt","TE","OAK","TE","OAK","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541544","null","Benny Cunningham","RB","STL","RB","STL","null","3.7844","null","null","268","268","null","null","0.0889","null","null","null","5.6476","0.22","3.8399","null",
"2541556","null","Brandon McManus","K","DEN","K","DEN","null","9.0495","null","null","113","113","null","null","0.1083","null","null","null","10.2401","7.4904","5.4683","null",
"2541768","null","Tim Wright","TE","TB","TE","TB","null","0.572","null","null","421","421","null","null","0.0832","null","null","null","1.0631","0","3.894","null",
"2541769","null","Mike Zimmer","RB","MIN","RB","MIN","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541785","null","Adam Thielen","WR","MIN","WR","MIN","null","2.7578","null","null","301","301","null","null","0.096","null","null","null","5.099","0.12","4.3099","null",
"2541828","null","Frankie Hammond","WR","KC","WR","KC","null","0.1662","null","null","468","468","null","null","0.0118","null","null","null","0.3383","0","6.9398","null",
"2541834","null","Josh Hill","TE","NO","TE","NO","null","2.5742","null","null","308","308","null","null","0.1821","null","null","null","3.3483","1.3605","3.2284","null",
"2541891","null","Devin Smith","WR","NYJ","WR","NYJ","null","4.7187","null","null","246","246","null","null","0.1458","null","null","null","5.0297","4.17","5.9043","null",
"2541910","null","George Winn","RB","DET","RB","DET","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2541944","null","Russell Shepard","WR","TB","WR","TB","null","0.4952","null","null","428","428","null","null","0.1231","null","null","null","0.679","0.01","6.8069","null",
"2541966","null","Jaron Brown","WR","ARI","WR","ARI","null","2.982","null","null","296","296","null","null","0.1727","null","null","null","4.6064","0.6076","4.7818","null",
"2541986","null","Michael Hill","RB","DAL","RB","DAL","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2542022","null","Khiry Robinson","RB","NO","RB","NO","null","4.1242","null","null","262","262","null","null","0.2749","null","null","null","6.26","1.6057","2.2344","null",
"2542065","null","Matt McGloin","QB","OAK","QB","OAK","null","1.2327","null","null","362","362","null","null","0.0986","null","null","null","1.8672","-0.1379","1.9928","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2543462","null","Johnny Manziel","QB","CLE","QB","CLE","null","5.1361","null","null","232","232","null","null","2.367","null","null","null","10.2784","-0.3555","10.4425","null",
"2543465","null","Teddy Bridgewater","QB","MIN","QB","MIN","null","13.4727","null","null","52","52","null","null","4.8733","null","null","null","15.3074","10.2766","3.5587","null",
"2543466","null","Eric Ebron","TE","DET","TE","DET","null","6.3839","null","null","194","194","null","null","0.9095","null","null","null","7.3297","4.2484","3.9549","null",
"2543468","null","Mike Evans","WR","TB","WR","TB","null","13.1216","null","null","55","55","null","null","0.33","null","null","null","16.0512","11.14","6.2316","null",
"2543471","null","Kelvin Benjamin","WR","CAR","WR","CAR","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2543475","null","Marqise Lee","WR","JAC","WR","JAC","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2543477","null","Blake Bortles","QB","JAC","QB","JAC","null","15.9036","null","null","28","28","null","null","0.2435","null","null","null","17.6106","12.9217","2.3937","null",
"2543481","null","Jace Amaro","TE","NYJ","TE","NYJ","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","null","12.7692","null","null","58","58","null","null","0.5138","null","null","null","15.6814","10.61","4.6441","null",
"2543491","null","Paul Richardson","WR","SEA","WR","SEA","null","0.2159","null","null","459","459","null","null","0.0296","null","null","null","0.473","0","6.5244","null",
"2543495","null","Davante Adams","WR","GB","WR","GB","null","5.7702","null","null","213","213","null","null","0.0341","null","null","null","9.6795","0","8.5702","null",
"2543496","null","Odell Beckham","WR","NYG","WR","NYG","null","15.9231","null","null","27","27","null","null","0.8172","null","null","null","18.9253","12.4","7.0221","null",
"2543497","null","AJ McCarron","QB","CIN","QB","CIN","null","0.0227","null","null","491","491","null","null","0.0041","null","null","null","0.0302","0","5.786","null",
"2543498","null","Brandin Cooks","WR","NO","WR","NO","null","12.3364","null","null","60","60","null","null","0.1891","null","null","null","16.764","9.21","7.3212","null",
"2543499","null","Derek Carr","QB","OAK","QB","OAK","null","17.1485","null","null","17","17","null","null","0.2757","null","null","null","19.1101","10.5398","4.7563","null",
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","null","13.9934","null","null","45","45","null","null","0.1472","null","null","null","17.1639","11.04","6.3729","null",
"2543502","null","Tre Mason","RB","STL","RB","STL","null","6.1152","null","null","203","203","null","null","0.367","null","null","null","7.1149","3.8029","3.0499","null",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","null","10.9667","null","null","79","79","null","null","0.2379","null","null","null","12.4559","8.9509","4.8871","null",
"2543533","null","Patrick Murray","K","TB","K","TB","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2543551","null","KaDeem Carey","RB","CHI","RB","CHI","null","0.886","null","null","389","389","null","null","0.0101","null","null","null","2.0045","0","3.3948","null",
"2543559","null","Lache Seastrunk","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2543565","null","Andre Williams","RB","NYG","RB","NYG","null","4.3002","null","null","256","256","null","null","0.0955","null","null","null","5.3078","2.3526","2.8401","null",
"2543570","null","Storm Johnson","RB","FA","RB","FA","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2543572","null","Martavis Bryant","WR","PIT","WR","PIT","null","0","null","null","503","834","null","null","0","null","null","null","0","0","null","null",
"2543583","null","Devonta Freeman","RB","ATL","RB","ATL","null","13.7472","null","null","47","47","null","null","0.2662","null","null","null","18.1203","7.3537","7.9406","null",
"2543587","null","Aaron Murray","QB","KC","QB","KC","null","0","null","null","503","503","null","null","0","null","null","null","0","0","null","null",
"2543590","null","Cody Latimer","WR","DEN","WR","DEN","null","0.7172","null","null","411","411","null","null","0.1135","null","null","null","1.4309","0.03","4.1825","null",
"2543596","null","Dri Archer","RB","PIT","RB","PIT","null","0.8478","null","null","393","393","null","null","0.0314","null","null","null","2.0805","0","5.5632","null",
