playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
2543498,null,Brandin Cooks,WR,NO,WR,NO,null,14.42,null,null,46,46,null,null,0.5581,null,null,null,17.4541,12.389,5.811,null
2543499,null,Derek Carr,QB,OAK,QB,OAK,null,13.8898,null,null,47,47,null,null,0.2505,null,null,null,15.8108,11.5139,3.2582,null
2543500,null,Jordan Matthews,WR,PHI,WR,PHI,null,13.8516,null,null,49,49,null,null,0.287,null,null,null,17.0473,11.5327,6.5356,null
2543502,null,Tre Mason,RB,STL,RB,STL,null,5.6463,null,null,231,231,null,null,0.0821,null,null,null,8.3519,0.8,7.4403,null
2543509,null,Allen Robinson,WR,JAC,WR,JAC,null,12.0567,null,null,69,69,null,null,0.1242,null,null,null,15.7762,9.695,6.1971,null
2543533,null,Patrick Murray,K,TB,K,TB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543551,null,KaDeem Carey,RB,CHI,RB,CHI,null,1.6234,null,null,374,374,null,null,0.0726,null,null,null,3.3113,0,2.2162,null
2543559,null,Lache Seastrunk,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2543565,null,Andre Williams,RB,NYG,RB,NYG,null,4.2419,null,null,277,277,null,null,0.1014,null,null,null,5.6872,1.4349,2.0808,null
2543570,null,Storm Johnson,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2543572,null,Martavis Bryant,WR,PIT,WR,PIT,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543583,null,Devonta Freeman,RB,ATL,RB,ATL,null,5.8121,null,null,227,227,null,null,0.1782,null,null,null,9.1754,1.81,6.191,null
2543587,null,Aaron Murray,QB,KC,QB,KC,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543590,null,Cody Latimer,WR,DEN,WR,DEN,null,5.3291,null,null,239,239,null,null,0.0465,null,null,null,7.2673,1.995,3.1458,null
2543596,null,Dri Archer,RB,PIT,RB,PIT,null,3.5681,null,null,306,306,null,null,0.1002,null,null,null,4.8222,1.54,5.9644,null
2543596,null,Dri Archer,WR,PIT,WR,PIT,null,4.08,null,null,286,286,null,null,0.0519,null,null,null,4.8222,1.54,2.5813,null
2543600,null,Alfred Blue,RB,HOU,RB,HOU,null,10.5312,null,null,97,97,null,null,0.2816,null,null,null,12.3752,8.3,2.6913,null
2543603,null,Jeremy Hill,RB,CIN,RB,CIN,null,15.1313,null,null,42,42,null,null,1.7918,null,null,null,16.464,12.92,5.1792,null
2543605,null,Zach Mettenberger,QB,TEN,QB,TEN,null,1.0037,null,null,416,416,null,null,0.1559,null,null,null,1.9325,-0.1379,5.0312,null
2543614,null,Donte Moncrief,WR,IND,WR,IND,null,4.3987,null,null,269,269,null,null,0.1224,null,null,null,6.2211,2.1188,3.9899,null
2543619,null,Walt Powell,WR,NYJ,WR,NYJ,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543628,null,Troy Niklas,TE,ARI,TE,ARI,null,1.4248,null,null,386,386,null,null,0.0558,null,null,null,2.6291,0.15,4.4015,null
2543638,null,DeAnthony Thomas,RB,KC,RB,KC,null,6.6049,null,null,201,201,null,null,0.7374,null,null,null,27.4406,2.93,9.4284,null
2543638,null,DeAnthony Thomas,WR,KC,WR,KC,null,3.79,null,null,297,297,null,null,0.093,null,null,null,6.0913,2.93,7.8065,null
2543640,null,Tom Savage,QB,HOU,QB,HOU,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543641,null,Devin Street,WR,DAL,WR,DAL,null,0.5872,null,null,457,457,null,null,0.0132,null,null,null,1.0384,0.21,6.85,null
2543646,null,Bruce Ellington,WR,SF,WR,SF,null,2.8271,null,null,329,329,null,null,0.2334,null,null,null,3.9378,0.891,5.6211,null
2543655,null,Tyler Gaffney,RB,NE,RB,NE,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2543664,null,Terrance West,RB,CLE,RB,CLE,null,2.67,null,null,335,335,null,null,0.0971,null,null,null,4.9956,0.41,4.4204,null
2543682,null,Bishop Sankey,RB,TEN,RB,TEN,null,7.4849,null,null,169,169,null,null,0.5935,null,null,null,8.9406,5.3,2.9891,null
2543683,null,Austin Seferian-Jenkins,TE,TB,TE,TB,null,6.5831,null,null,203,203,null,null,0.0408,null,null,null,8.3697,4.3686,5.115,null
2543689,null,Kevin Norwood,WR,CAR,WR,CAR,null,0.5709,null,null,461,461,null,null,0.0231,null,null,null,0.8425,0,6.6536,null
2543690,null,Marion Grice,RB,ARI,RB,ARI,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2543695,null,Jay Prosch,RB,HOU,RB,HOU,null,0.7969,null,null,434,434,null,null,0.0332,null,null,null,1.1223,0.1582,5.4252,null
2543698,null,Tevin Reese,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543703,null,Tajh Boyd,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543704,null,Lorenzo Taliaferro,RB,BAL,RB,BAL,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2543714,null,Arthur Lynch,TE,NYJ,TE,NYJ,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543715,null,Jerick McKinnon,RB,MIN,RB,MIN,null,4.1585,null,null,282,282,null,null,0.0504,null,null,null,4.7067,2.8683,3.8223,null
2543721,null,C.J. Fiedorowicz,TE,HOU,TE,HOU,null,2.1501,null,null,354,354,null,null,0.1789,null,null,null,3.0321,0.98,4.1796,null
2543728,null,Rob Blanchflower,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543743,null,Carlos Hyde,RB,SF,RB,SF,null,10.8898,null,null,89,89,null,null,0.1769,null,null,null,12.5811,6.0687,5.5965,null
2543745,null,Jalen Saunders,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543746,null,Josh Huff,WR,PHI,WR,PHI,null,3.8425,null,null,295,295,null,null,0.0266,null,null,null,4.5565,2.3456,3.4293,null
2543750,null,Jeff Janis,WR,GB,WR,GB,null,1.6256,null,null,373,373,null,null,0.1105,null,null,null,3.2714,0.04,1.2312,null
2543751,null,David Fales,QB,CHI,QB,CHI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543759,null,Ryan Grant,WR,WAS,WR,WAS,null,0.883,null,null,427,427,null,null,0.1626,null,null,null,1.445,0.2227,5.5141,null
2543761,null,Shaq Evans,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543767,null,Logan Thomas,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543770,null,Charles Sims,RB,TB,RB,TB,null,6.6078,null,null,200,200,null,null,0.3563,null,null,null,9.3273,2.3,5.6626,null
2543773,null,James White,RB,NE,RB,NE,null,4.6114,null,null,258,258,null,null,0.1115,null,null,null,6.0408,2.5955,1.7106,null
2543774,null,Jared Abbrederis,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543777,null,Robert Herron,WR,TB,WR,TB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543781,null,Zach Hocker,K,NO,K,NO,null,7.3724,null,null,171,171,null,null,0.1789,null,null,null,8.9502,5.1273,2.7545,null
2543784,null,Keith Wenning,QB,CIN,QB,CIN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543792,null,Matt Hazel,WR,MIA,WR,MIA,null,0.2034,null,null,509,509,null,null,0.0188,null,null,null,0.3947,0,7.2875,null
2543794,null,Crockett Gillmore,TE,BAL,TE,BAL,null,5.6212,null,null,233,233,null,null,0.3983,null,null,null,6.887,2.7448,3.203,null
2543801,null,Jimmy Garoppolo,QB,NE,QB,NE,null,0.6383,null,null,445,445,null,null,0.0258,null,null,null,1.2402,0,3.0661,null
2543818,null,Jeremy Gallon,WR,OAK,WR,OAK,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2543828,null,Quincy Enunwa,WR,NYJ,WR,NYJ,null,3.2457,null,null,316,316,null,null,0.079,null,null,null,5.2274,0.0964,4.6698,null
2543836,null,T.J. Jones,WR,DET,WR,DET,null,0.0956,null,null,531,531,null,null,0.0455,null,null,null,0.1426,0,8.2087,null
2543847,null,John Brown,WR,ARI,WR,ARI,null,11.1762,null,null,82,82,null,null,0.1552,null,null,null,13.9822,8.064,4.7619,null
2549982,null,Garrett Gilbert,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550157,null,Kiero Small,RB,BAL,RB,BAL,null,0.2191,null,null,504,504,null,null,0.0135,null,null,null,0.3599,0,6.4904,null
2550158,null,Nate Freese,K,FA,K,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550162,null,James Wright,WR,CIN,WR,CIN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550163,null,Michael Campanaro,WR,BAL,WR,BAL,null,3.2272,null,null,317,317,null,null,0.259,null,null,null,3.8409,1.8947,4.6761,null
2550175,null,Ray Agnew,RB,DAL,RB,DAL,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550182,null,Isaiah Burse,WR,DEN,WR,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550183,null,Jeremy Butler,WR,BAL,WR,BAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550189,null,Isaiah Crowell,RB,CLE,RB,CLE,null,10.0084,null,null,107,107,null,null,0.6434,null,null,null,11.032,7.64,3.2551,null
2550198,null,Bennie Fowler,WR,DEN,WR,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550206,null,Ryan Hewitt,TE,CIN,TE,CIN,null,1.6181,null,null,375,375,null,null,0.052,null,null,null,2.123,0.44,1.7801,null
2550223,null,Freddie Martino,WR,ATL,WR,ATL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550233,null,Rajion Neal,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550247,null,Bryn Renner,QB,BAL,QB,BAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550252,null,Connor Shaw,QB,CLE,QB,CLE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550255,null,Jerome Smith,RB,ATL,RB,ATL,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550256,null,Willie Snead,WR,NO,WR,NO,null,2.0977,null,null,355,355,null,null,0.1002,null,null,null,3.3055,0,4.6887,null
2550263,null,Juwan Thompson,RB,DEN,RB,DEN,null,1.505,null,null,383,383,null,null,0.1513,null,null,null,2.2097,0.21,3.5648,null
2550268,null,Charcandrick West,RB,KC,RB,KC,null,0.5776,null,null,459,459,null,null,0.1252,null,null,null,0.7615,0.0987,6.5406,null
2550271,null,James Wilder,RB,CIN,RB,CIN,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550272,null,Albert Wilson,WR,KC,WR,KC,null,4.2504,null,null,276,276,null,null,0.0253,null,null,null,5.4318,1.9302,2.449,null
2550278,null,Blake Annen,TE,CHI,TE,CHI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550284,null,Trey Burton,TE,PHI,TE,PHI,null,0.6373,null,null,446,446,null,null,0.0466,null,null,null,1.1192,0.0337,3.149,null
2550310,null,Carey Spear,K,FA,K,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550313,null,Richard Rodgers,TE,GB,TE,GB,null,7.2123,null,null,178,178,null,null,0.3162,null,null,null,10.6313,3.98,7.2262,null
2550325,null,Chandler Catanzaro,K,ARI,K,ARI,null,8.9992,null,null,129,129,null,null,0.197,null,null,null,10.6583,6.4366,2.861,null
2550327,null,Terrance Cobb,RB,OAK,RB,OAK,null,-0.0051,null,null,544,876,null,null,null,null,null,null,-0.002,-0.01,8.0266,null
2550328,null,Brandon Coleman,WR,NO,WR,NO,null,7.215,null,null,176,176,null,null,0.0262,null,null,null,7.9242,4.92,2.4906,null
2550353,null,Allen Hurns,WR,JAC,WR,JAC,null,6.6473,null,null,196,196,null,null,0.0437,null,null,null,7.9353,4.4158,1.8572,null
2550355,null,Nic Jacobs,TE,JAC,TE,JAC,null,0.487,null,null,471,471,null,null,0.0374,null,null,null,0.7347,0.0849,5.814,null
2550356,null,Marcel Jensen,TE,DEN,TE,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550359,null,Seantavius Jones,WR,NO,WR,NO,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550376,null,Stephen Morris,QB,FA,QB,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550380,null,Cody Parkey,K,PHI,K,PHI,null,8.4119,null,null,140,140,null,null,0.0363,null,null,null,8.7956,7.3502,8.969,null
2550405,null,Erik Swoope,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550407,null,Zurlon Tipton,RB,IND,RB,IND,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550410,null,Dustin Vaughan,QB,DAL,QB,DAL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550413,null,Corey Washington,WR,NYG,WR,NYG,null,0.0716,null,null,535,535,null,null,0.0573,null,null,null,0.1126,0,8.2367,null
2550415,null,Tony Washington,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550424,null,Alex Bayer,TE,STL,TE,STL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550448,null,Trey Watts,RB,STL,RB,STL,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550454,null,Asante Cleveland,TE,SF,TE,SF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550474,null,Antonio Andrews,RB,TEN,RB,TEN,null,3.0132,null,null,322,322,null,null,0.2096,null,null,null,4.3675,0.3,4.7411,null
2550481,null,Orleans Darkwa,RB,NYG,RB,NYG,null,0.2661,null,null,498,498,null,null,0.0489,null,null,null,0.4682,0,6.5953,null
2550485,null,Gator Hoskins,TE,FA,TE,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550500,null,Solomon Patton,WR,DEN,WR,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550512,null,Damien Williams,RB,MIA,RB,MIA,null,4.0937,null,null,285,285,null,null,0.0836,null,null,null,5.2194,2.0189,1.4457,null
2550529,null,Silas Redd,RB,WAS,RB,WAS,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550540,null,George Atkinson,RB,OAK,RB,OAK,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550542,null,Kapri Bibbs,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550545,null,Chris Boswell,K,FA,K,FA,null,0,null,null,543,543,null,null,null,null,null,null,0,0,null,null
2550546,null,Philly Brown,WR,CAR,WR,CAR,null,6.8919,null,null,187,187,null,null,0.0296,null,null,null,8.638,3.5229,3.198,null
2550551,null,Travis Coons,K,CLE,K,CLE,null,6.0103,null,null,217,217,null,null,6.0103,null,null,null,8.0147,0,7.6519,null
2550574,null,Henry Josey,RB,FA,RB,FA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550596,null,Darrin Reaves,RB,CAR,RB,CAR,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2550600,null,Nathan Slaughter,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550608,null,RaShaun Allen,TE,SEA,TE,SEA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2550617,null,Taylor Gabriel,WR,CLE,WR,CLE,null,4.0249,null,null,290,290,null,null,0.1011,null,null,null,5.2395,2.7172,2.3772,null
2550633,null,Senorise Perry,RB,CHI,RB,CHI,null,0.2153,null,null,506,506,null,null,0.0305,null,null,null,0.3536,0,6.5181,null
2550636,null,Cairo Santos,K,KC,K,KC,null,8.5955,null,null,135,135,null,null,0.1418,null,null,null,12.3605,6.258,5.2615,null
2550658,null,Branden Oliver,RB,SD,RB,SD,null,3.7879,null,null,298,298,null,null,0.2557,null,null,null,5.0846,2.4549,2.3593,null
2550738,null,Fitzgerald Toussaint,RB,BAL,RB,BAL,null,2.7489,null,null,333,333,null,null,0.0639,null,null,null,4.0154,0,9.1186,null
2551247,null,Josh Harris,RB,PIT,RB,PIT,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2551357,null,Glenn Winston,RB,CLE,RB,CLE,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2551359,null,Jerome Cunningham,TE,NYG,TE,NYG,null,0.1178,null,null,528,528,null,null,0.0298,null,null,null,0.1782,0,6.976,null
2552033,null,Jameis Winston,QB,TB,QB,TB,null,15.4931,null,null,39,39,null,null,0.3138,null,null,null,16.9678,12.802,3.5675,null
2552369,null,Bryce Petty,QB,NYJ,QB,NYJ,null,0.1669,null,null,517,517,null,null,0.0068,null,null,null,0.2928,0,8.2597,null
2552371,null,Garrett Grayson,QB,NO,QB,NO,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552374,null,Ameer Abdullah,RB,DET,RB,DET,null,8.916,null,null,130,130,null,null,0.5053,null,null,null,10.6607,5.3896,4.3267,null
2552375,null,Cameron Artis-Payne,RB,CAR,RB,CAR,null,2.8525,null,null,326,326,null,null,0.1006,null,null,null,4.4609,0.26,1.6654,null
2552376,null,David Cobb,RB,TEN,RB,TEN,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2552379,null,Jeremy Langford,RB,CHI,RB,CHI,null,1.9475,null,null,360,360,null,null,0.0987,null,null,null,3.0179,0.24,3.1881,null
2552380,null,Karlos Williams,RB,BUF,RB,BUF,null,3.4395,null,null,309,309,null,null,0.12,null,null,null,4.8469,1.8914,1.8997,null
2552382,null,Malcolm Brown,RB,STL,RB,STL,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2552383,null,Terrence Magee,RB,BAL,RB,BAL,null,0.9401,null,null,423,423,null,null,0.0665,null,null,null,1.2625,0,4.9744,null
2552396,null,Ben Koyack,TE,JAC,TE,JAC,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552397,null,Clive Walford,TE,OAK,TE,OAK,null,1.0677,null,null,409,409,null,null,0.0302,null,null,null,1.8178,0.13,2.5402,null
2552399,null,Jeff Heuerman,TE,DEN,TE,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552401,null,MyCole Pruitt,TE,MIN,TE,MIN,null,0.7431,null,null,438,438,null,null,0.0989,null,null,null,1.0086,0.13,5.2624,null
2552402,null,Nick Boyle,TE,BAL,TE,BAL,null,0.2657,null,null,499,499,null,null,0.0688,null,null,null,0.3139,0.0751,6.6298,null
2552403,null,Nick OLeary,TE,BUF,TE,BUF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552408,null,Darren Waller,WR,BAL,WR,BAL,null,0.459,null,null,475,475,null,null,0.0892,null,null,null,0.7382,0,6.9186,null
2552409,null,DeVante Parker,WR,MIA,WR,MIA,null,3.8511,null,null,294,294,null,null,0.0089,null,null,null,5.7057,1.5054,3.5841,null
2552411,null,Dezmin Lewis,WR,BUF,WR,BUF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552413,null,Dres Anderson,WR,SF,WR,SF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552414,null,Ezell Ruffin,WR,IND,WR,IND,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552415,null,Jamison Crowder,WR,WAS,WR,WAS,null,1.5148,null,null,382,382,null,null,0.1013,null,null,null,3.2328,0.0187,5.8491,null
2552418,null,Justin Hardy,WR,ATL,WR,ATL,null,2.4506,null,null,346,346,null,null,0.1062,null,null,null,3.3223,0.0217,3.5728,null
2552420,null,Keith Mumphery,WR,HOU,WR,HOU,null,0.223,null,null,503,503,null,null,0.013,null,null,null,0.2853,0,7.8367,null
2552421,null,Kenny Bell,WR,TB,WR,TB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552424,null,Phillip Dorsett,WR,IND,WR,IND,null,4.5707,null,null,259,259,null,null,0.0661,null,null,null,6.0328,3.34,2.5503,null
2552425,null,Rashad Greene,WR,JAC,WR,JAC,null,3.5746,null,null,305,305,null,null,0.2352,null,null,null,4.9783,0.5964,5.2456,null
2552427,null,Tony Lippett,WR,MIA,WR,MIA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552428,null,Tre McBride,WR,TEN,WR,TEN,null,0.18,null,null,514,514,null,null,0.0478,null,null,null,27.4406,0.05,8.3578,null
2552429,null,Ty Montgomery,WR,GB,WR,GB,null,4.0313,null,null,288,288,null,null,0.0559,null,null,null,5.2886,0.96,1.05,null
2552430,null,Tyler Lockett,WR,SEA,WR,SEA,null,4.5504,null,null,260,260,null,null,0.1217,null,null,null,6.1997,1.112,1.8958,null
2552431,null,Vince Mayle,WR,CLE,WR,CLE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552453,null,Tevin Coleman,RB,ATL,RB,ATL,null,10.599,null,null,95,95,null,null,0.1539,null,null,null,13.5686,3.89,9.2191,null
2552458,null,Devin Funchess,WR,CAR,WR,CAR,null,6.2813,null,null,212,212,null,null,0.1992,null,null,null,9.369,2.94,8.6637,null
2552461,null,Duke Johnson,RB,CLE,RB,CLE,null,5.4712,null,null,235,235,null,null,0.2268,null,null,null,7.4801,3.8,3.9936,null
2552462,null,Gerald Christian,TE,ARI,TE,ARI,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552463,null,Jaelen Strong,WR,HOU,WR,HOU,null,3.1061,null,null,321,321,null,null,0.2774,null,null,null,4.8117,0.51,2.4089,null
2552464,null,Jalston Fowler,RB,TEN,RB,TEN,null,0.7352,null,null,440,440,null,null,0.113,null,null,null,0.9557,0.1688,5.7428,null
2552466,null,Marcus Mariota,QB,TEN,QB,TEN,null,16.5463,null,null,30,30,null,null,0.0731,null,null,null,19.2421,12.1459,9.1845,null
2552468,null,Maxx Williams,TE,BAL,TE,BAL,null,3.6037,null,null,303,303,null,null,0.1573,null,null,null,5.2203,1.5,6.6927,null
2552469,null,Melvin Gordon,RB,SD,RB,SD,null,10.359,null,null,99,99,null,null,0.2847,null,null,null,12.285,7.3,4.6347,null
2552470,null,Sammie Coates,WR,PIT,WR,PIT,null,2.1804,null,null,352,352,null,null,0.1305,null,null,null,3.6428,0.2311,7.0699,null
2552471,null,T.J. Yeldon,RB,JAC,RB,JAC,null,11.7398,null,null,75,75,null,null,0.3411,null,null,null,14.502,9.4376,5.5006,null
2552475,null,Todd Gurley,RB,STL,RB,STL,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2552476,null,Kenny Hilliard,RB,HOU,RB,HOU,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2552477,null,Aaron Ripkowski,RB,GB,RB,GB,null,0.0199,null,null,540,540,null,null,0.0124,null,null,null,0.0284,0,7.9472,null
2552478,null,Blake Bell,TE,SF,TE,SF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552479,null,DaRon Brown,WR,KC,WR,KC,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552487,null,Amari Cooper,WR,OAK,WR,OAK,null,11.8684,null,null,72,72,null,null,0.0928,null,null,null,15.6402,8.3111,6.8777,null
2552491,null,Dorial Green-Beckham,WR,TEN,WR,TEN,null,4.9932,null,null,252,252,null,null,0.1559,null,null,null,6.8528,0.69,6.6072,null
2552559,null,C.J. Uzomah,TE,CIN,TE,CIN,null,0.0855,null,null,533,533,null,null,0.0478,null,null,null,0.1362,0,6.8352,null
2552576,null,Sean Mannion,QB,STL,QB,STL,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552578,null,Tyler Varga,RB,IND,RB,IND,null,0.751,null,null,436,436,null,null,0.0089,null,null,null,0.8724,0.1484,5.6158,null
2552580,null,A.J. Derby,TE,NE,TE,NE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552582,null,Jay Ajayi,RB,MIA,RB,MIA,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2552586,null,Tyler Kroft,TE,CIN,TE,CIN,null,1.43,null,null,384,384,null,null,0.0289,null,null,null,1.9144,0.69,4.7921,null
2552588,null,Brett Hundley,QB,GB,QB,GB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552597,null,Breshad Perriman,WR,BAL,WR,BAL,null,0.1827,null,null,513,513,null,null,0.0163,null,null,null,0.3233,0,5.6278,null
2552600,null,Nelson Agholor,WR,PHI,WR,PHI,null,11.0827,null,null,85,85,null,null,0.1882,null,null,null,13.5189,8.7699,4.0481,null
2552608,null,Stefon Diggs,WR,MIN,WR,MIN,null,0.7024,null,null,441,441,null,null,0.1,null,null,null,1.2045,0.17,6.1809,null
2552616,null,Duron Carter,WR,FA,WR,FA,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552627,null,DeAndre Smelter,WR,SF,WR,SF,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552631,null,Javorius Allen,RB,BAL,RB,BAL,null,4.2622,null,null,274,274,null,null,0.062,null,null,null,6.2333,1.3,3.1372,null
2552633,null,Jesse James,TE,PIT,TE,PIT,null,0.2909,null,null,492,492,null,null,0.0228,null,null,null,0.358,0.1003,6.1864,null
2552634,null,Joey Iosefa,RB,TB,RB,TB,null,0,null,null,543,875,null,null,0,null,null,null,0,0,null,null
2552635,null,Matt Jones,RB,WAS,RB,WAS,null,5.6215,null,null,232,232,null,null,0.1324,null,null,null,6.4526,2.1122,1.8478,null
2552636,null,Michael Burton,RB,DET,RB,DET,null,0.5854,null,null,458,458,null,null,0.0634,null,null,null,1.0117,0.03,4.5973,null
2552647,null,Marcus Murphy,RB,NO,RB,NO,null,4.0375,null,null,287,287,null,null,0.1522,null,null,null,4.3803,1.1537,2.4523,null
2552650,null,Mario Alford,WR,CIN,WR,CIN,null,0.1115,null,null,529,529,null,null,0.0279,null,null,null,0.1426,0,8.2797,null
2552651,null,Kaelin Clay,WR,TB,WR,TB,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2552652,null,Chris Conley,WR,KC,WR,KC,null,1.8967,null,null,364,364,null,null,0.2238,null,null,null,2.6892,0.16,2.8448,null
2552654,null,Geremy Davis,WR,NYG,WR,NYG,null,0.5772,null,null,460,460,null,null,0.0162,null,null,null,0.7371,0,6.4233,null
2552656,null,J.J. Nelson,WR,ARI,WR,ARI,null,0.3782,null,null,482,482,null,null,0.0329,null,null,null,0.673,0,8.2448,null
2552657,null,DeAndrew White,WR,SF,WR,SF,null,0.0286,null,null,538,538,null,null,0.0286,null,null,null,0.0576,0,8.492,null
2552660,null,Randall Telfer,TE,CLE,TE,CLE,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553112,null,Jason Myers,K,JAC,K,JAC,null,6.5326,null,null,205,205,null,null,0.2743,null,null,null,8.0706,0,7.1596,null
2553191,null,Joe Don Duncan,TE,DEN,TE,DEN,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553289,null,Evan Spencer,WR,WAS,WR,WAS,null,0,null,null,543,543,null,null,0,null,null,null,0,0,null,null
2553292,null,Kennard Backman,TE,GB,TE,GB,null,0.0905,null,null,532,532,null,null,0.0101,null,null,null,0.1355,0,6.9472,null
